server;arrival;start;end;client;class;estimated_proc_time;real_proc_time
14;168;179.345715519426;190.345715519426;331;4;10.0;11.0
12;177;179.58038734555066;190.58038734555066;348;3;10.0;11.0
9;154;180.0;206.0;313;29;25.0;26.0
11;154;182.52423088208064;186.52423088208064;315;22;3.0;4.0
0;177;183.11226260757456;184.11226260757456;350;14;1.0;1.0
0;100;184.11226260757456;185.11226260757456;196;23;1.0;1.0
0;173;185.11226260757456;190.11226260757456;343;0;5.0;5.0
11;118;186.52423088208064;208.52423088208064;265;3;22.0;22.0
16;97;186.93061777946207;202.93061777946207;189;12;15.0;16.0
13;153;187.0;195.0;306;19;8.0;8.0
7;177;187.39182879306145;195.39182879306145;344;17;8.0;8.0
1;100;187.8144689356053;191.8144689356053;197;10;4.0;4.0
6;80;188.0;206.0;158;2;18.0;18.0
5;146;189.57754796008874;190.57754796008874;297;18;4.0;1.0
8;182;190.0;217.0;362;21;28.0;27.0
0;153;190.11226260757456;211.11226260757456;308;13;21.0;21.0
14;177;190.345715519426;201.345715519426;351;29;12.0;11.0
5;158;190.57754796008874;207.57754796008874;322;23;18.0;17.0
12;145;190.58038734555066;200.58038734555066;293;15;11.0;10.0
2;141;191.0;197.0;292;0;6.0;6.0
17;182;191.52476115507665;213.52476115507665;361;22;21.0;22.0
1;154;191.8144689356053;210.8144689356053;312;11;22.0;19.0
10;164;193.0;224.0;327;9;27.0;31.0
19;193;194.0;206.0;368;11;12.0;12.0
3;181;194.0;202.0;357;27;8.0;8.0
4;151;194.0;201.0;304;17;10.0;7.0
13;182;195.0;213.0;363;16;16.0;18.0
7;168;195.39182879306145;220.39182879306145;332;15;23.0;25.0
2;157;197.0;227.0;320;17;29.0;30.0
18;181;198.0;204.0;358;13;3.0;6.0
12;193;200.58038734555066;212.58038734555066;370;25;10.0;12.0
4;193;201.0;214.0;369;26;13.0;13.0
14;198;201.345715519426;211.345715519426;377;11;8.0;10.0
3;81;202.0;227.0;162;26;23.0;25.0
15;193;202.55775295991396;212.55775295991396;371;5;9.0;10.0
16;177;202.93061777946207;218.93061777946207;346;11;17.0;16.0
18;193;204.0;233.0;372;19;28.0;29.0
6;119;206.0;213.0;268;20;6.0;7.0
19;86;206.0;210.0;177;0;2.0;4.0
9;173;206.0;213.0;342;4;7.0;7.0
5;205;207.57754796008874;223.57754796008874;381;9;18.0;16.0
11;101;208.52423088208064;220.52423088208064;202;8;13.0;12.0
19;154;210.0;218.0;317;20;10.0;8.0
1;126;210.8144689356053;214.8144689356053;273;22;3.0;4.0
0;192;211.11226260757456;216.11226260757456;366;23;1.0;5.0
14;208;211.345715519426;216.345715519426;389;9;6.0;5.0
15;172;212.55775295991396;239.55775295991396;337;2;25.0;27.0
12;111;212.58038734555066;215.58038734555066;242;10;4.0;3.0
6;177;213.0;222.0;353;10;8.0;9.0
13;87;213.0;228.0;181;2;14.0;15.0
9;130;213.0;235.0;280;0;22.0;22.0
17;210;213.52476115507665;221.52476115507665;390;4;11.0;8.0
4;203;214.0;233.0;380;6;19.0;19.0
1;109;214.8144689356053;228.8144689356053;241;5;15.0;14.0
12;215;215.58038734555066;225.58038734555066;400;8;11.0;10.0
0;195;216.11226260757456;228.11226260757456;376;29;12.0;12.0
14;166;216.345715519426;225.345715519426;330;11;8.0;9.0
8;208;217.0;242.0;385;4;27.0;25.0
19;202;218.0;239.0;379;28;20.0;21.0
16;213;218.93061777946207;236.93061777946207;394;13;19.0;18.0
7;151;220.39182879306145;242.39182879306145;301;18;24.0;22.0
11;72;220.52423088208064;224.52423088208064;152;2;9.0;4.0
17;177;221.52476115507665;228.52476115507665;349;25;6.0;7.0
6;157;222.0;225.0;321;6;4.0;3.0
5;218;223.57754796008874;241.57754796008874;409;9;18.0;18.0
10;170;224.0;242.0;336;8;19.0;18.0
11;213;224.52423088208064;238.52423088208064;392;1;13.0;14.0
6;154;225.0;236.0;316;3;12.0;11.0
14;208;225.345715519426;231.345715519426;388;19;6.0;6.0
12;218;225.58038734555066;229.58038734555066;413;2;2.0;4.0
3;216;227.0;233.0;407;13;5.0;6.0
2;220;227.0;235.0;421;10;11.0;8.0
13;218;228.0;243.0;414;26;14.0;15.0
0;182;228.11226260757456;251.11226260757456;360;10;24.0;23.0
17;226;228.52476115507665;239.52476115507665;425;19;14.0;11.0
1;214;228.8144689356053;254.8144689356053;397;20;23.0;26.0
12;218;229.58038734555066;240.58038734555066;415;3;10.0;11.0
14;231;231.345715519426;243.345715519426;433;29;12.0;12.0
18;226;233.0;243.0;427;22;10.0;10.0
3;216;233.0;251.0;405;14;18.0;18.0
4;193;233.0;244.0;367;1;10.0;11.0
9;231;235.0;259.0;438;1;28.0;24.0
2;231;235.0;261.0;434;2;26.0;26.0
6;234;236.0;247.0;450;29;10.0;11.0
16;207;236.93061777946207;264.93061777946207;383;3;26.0;28.0
11;226;238.52423088208064;261.52423088208064;426;25;22.0;23.0
19;231;239.0;261.0;437;25;23.0;22.0
17;195;239.52476115507665;263.52476115507665;374;10;23.0;24.0
15;231;239.55775295991396;240.55775295991396;443;17;3.0;1.0
15;115;240.55775295991396;252.55775295991396;253;14;11.0;12.0
12;234;240.58038734555066;265.58038734555066;448;7;25.0;25.0
5;231;241.57754796008874;252.57754796008874;432;8;13.0;11.0
8;231;242.0;264.0;436;1;20.0;22.0
