server;arrival;start;end;client;class;estimated_proc_time;real_proc_time
0;0;0.0;26.0;1;15;24.0;26.0
1;0;0.0;18.0;0;19;18.0;18.0
2;0;0.0;25.0;2;0;24.0;25.0
3;1;1.0;5.0;3;13;4.0;4.0
4;1;1.0;7.0;4;12;5.0;6.0
5;3;3.0;9.0;5;23;7.0;6.0
6;3;3.0;20.0;6;11;18.0;17.0
7;5;5.0;8.0;7;29;2.0;3.0
8;6;6.0;18.0;12;16;14.0;12.0
9;6;6.0;7.0;11;18;1.0;1.0
10;6;6.0;35.0;8;28;29.0;29.0
12;6;6.0;12.0;9;12;6.0;6.0
13;6;6.0;31.0;10;14;25.0;25.0
14;10;10.0;29.0;13;27;18.0;19.0
15;10;10.0;23.0;14;26;11.0;13.0
16;11;11.0;37.0;15;25;23.0;26.0
17;11;11.0;36.0;16;18;25.0;25.0
18;13;13.0;43.0;17;14;29.0;30.0
19;13;13.0;18.0;18;15;6.0;5.0
9;13;13.0;35.0;19;21;22.0;22.0
7;13;13.0;17.0;20;6;4.0;4.0
3;14;14.0;15.0;21;24;1.0;1.0
5;14;14.0;22.0;22;19;7.0;8.0
3;15;15.0;32.0;24;26;17.0;17.0
4;15;15.0;30.0;23;20;14.0;15.0
12;15;15.0;23.0;25;15;8.0;8.0
7;16;17.0;41.0;34;16;23.0;24.0
19;16;18.0;22.0;33;15;6.0;4.0
8;15;18.0;33.0;26;16;14.0;15.0
1;16;18.0;36.0;27;10;19.0;18.0
11;19;19.38511934647385;49.38511934647385;36;0;26.0;30.0
6;16;20.0;45.0;28;8;26.0;25.0
19;22;22.0;25.0;40;24;1.0;3.0
5;16;22.0;26.0;29;24;5.0;4.0
15;16;23.0;48.0;30;18;27.0;25.0
12;16;23.0;45.0;31;22;23.0;22.0
19;25;25.0;51.0;47;8;25.0;26.0
2;25;25.0;37.0;45;5;13.0;12.0
5;25;26.0;38.0;46;18;11.0;12.0
0;25;26.0;29.0;44;0;1.0;3.0
14;20;29.0;48.0;37;25;16.0;19.0
0;22;29.0;51.0;38;8;21.0;22.0
4;22;30.0;44.0;39;20;14.0;14.0
13;31;31.0;33.0;56;2;1.0;2.0
8;33;33.0;55.0;58;10;23.0;22.0
13;33;33.0;40.0;64;12;6.0;7.0
9;34;35.0;42.0;66;2;8.0;7.0
10;24;35.0;63.0;41;16;29.0;28.0
17;24;36.0;40.0;42;14;5.0;4.0
1;24;36.0;42.0;43;25;6.0;6.0
16;37;37.0;45.0;67;12;9.0;8.0
2;37;37.0;58.0;68;23;22.0;21.0
5;38;38.0;53.0;75;17;16.0;15.0
17;27;40.0;47.0;48;19;6.0;7.0
13;29;40.0;47.0;49;0;9.0;7.0
7;30;41.0;54.0;50;18;12.0;13.0
9;30;42.0;44.0;53;0;3.0;2.0
1;31;42.0;49.0;54;25;6.0;7.0
18;43;43.0;61.0;83;5;17.0;18.0
9;31;44.0;49.0;55;13;4.0;5.0
4;33;44.0;69.0;57;5;26.0;25.0
16;33;45.0;56.0;59;2;14.0;11.0
12;33;45.0;70.0;60;29;26.0;25.0
6;33;45.0;47.0;61;15;3.0;2.0
3;33;45.589560167004315;67.58956016700432;62;4;24.0;22.000000000000007
17;47;47.0;73.0;86;6;25.0;26.0
13;47;47.0;67.0;87;27;19.0;20.0
6;33;47.0;64.0;63;11;18.0;17.0
15;33;48.0;64.0;65;10;16.0;16.0
9;49;49.0;64.0;88;11;15.0;15.0
1;37;49.0;59.0;69;8;10.0;10.0
11;37;49.38511934647385;71.38511934647386;70;15;21.0;22.000000000000007
19;50;51.0;64.0;98;2;11.0;13.0
0;51;51.0;64.0;100;7;11.0;13.0
5;51;53.0;77.0;101;15;24.0;24.0
7;51;54.0;59.0;103;5;6.0;5.0
8;51;55.0;69.0;104;19;13.0;14.0
16;51;56.0;63.0;105;24;3.0;7.0
7;37;59.0;83.0;72;16;23.0;24.0
1;37;59.0;70.0;74;4;10.0;11.0
14;38;59.007267205639224;78.00726720563922;76;28;20.0;19.0
18;39;61.0;76.0;77;23;14.0;15.0
16;54;63.0;85.0;113;10;23.0;22.0
10;40;63.0;84.0;79;15;22.0;21.0
9;55;64.0;83.0;115;25;20.0;19.0
15;41;64.0;90.0;81;1;27.0;26.0
6;43;64.0;87.0;82;21;20.0;23.0
0;45;64.0;71.0;85;12;7.0;7.0
13;49;67.0;89.0;89;14;25.0;22.0
3;50;67.58956016700432;70.58956016700432;90;8;3.0;3.0
4;50;69.0;93.0;91;15;23.0;24.0
8;56;69.0;93.0;124;27;22.0;24.0
12;50;70.0;79.0;93;7;7.0;9.0
1;50;70.0;86.0;94;2;17.0;16.0
2;56;70.20516880256646;91.20516880256646;127;25;22.0;21.0
3;50;70.58956016700432;84.58956016700432;97;2;14.0;14.0
0;50;71.0;73.0;99;16;2.0;2.0
11;51;71.38511934647386;77.38511934647386;102;2;5.0;6.0
17;60;73.0;101.0;132;8;26.0;28.0
0;51;73.0;101.0;107;6;28.0;28.0
18;53;76.0;88.0;108;12;15.0;12.0
5;53;77.0;98.0;109;12;20.0;21.0
11;53;77.38511934647386;101.38511934647386;110;0;26.0;24.0
14;53;78.00726720563922;105.00726720563922;111;12;27.0;27.0
12;54;79.0;84.0;112;0;1.0;5.0
9;60;83.0;98.0;146;27;16.0;15.0
7;61;83.0;87.0;149;4;6.0;4.0
12;62;84.0;96.0;151;21;15.0;12.0
10;55;84.0;89.0;114;1;4.0;5.0
3;55;84.58956016700432;107.58956016700432;116;16;25.0;23.0
16;55;85.0;103.0;118;3;18.0;18.0
1;55;86.0;99.0;120;8;10.0;13.0
7;55;87.0;109.0;121;22;25.0;22.0
6;56;87.0;107.0;122;26;19.0;20.0
18;67;88.0;101.0;159;11;13.0;13.0
10;56;89.0;96.0;125;7;7.0;7.0
13;56;89.0;102.0;126;5;13.0;13.0
15;59;90.0;97.0;128;24;6.0;7.0
2;59;91.20516880256646;99.20516880256646;129;24;8.0;8.0
4;59;93.0;113.0;131;14;19.0;20.0
8;60;93.0;105.0;133;22;13.0;12.0
12;68;96.0;122.0;167;24;24.0;26.0
10;60;96.0;99.0;135;8;5.0;3.0
15;68;97.0;104.0;170;20;7.0;7.0
9;60;98.0;116.0;136;17;17.0;18.0
5;60;98.0;105.0;139;10;8.0;7.0
10;60;99.0;124.0;145;0;25.0;25.0
1;60;99.0;100.0;147;17;1.0;1.0
2;75;99.20516880256646;128.20516880256645;181;7;28.0;28.999999999999986
1;60;100.0;108.0;148;24;8.0;8.0
18;62;101.0;118.0;152;2;16.0;17.0
17;62;101.0;116.0;153;4;14.0;15.0
0;80;101.0;119.0;189;9;17.0;18.0
13;63;102.0;132.0;154;15;29.0;30.0
16;65;103.0;124.0;155;6;19.0;21.0
15;65;104.0;132.0;156;18;27.0;28.0
5;65;105.0;121.0;157;17;16.0;16.0
8;65;105.0;121.0;158;19;13.0;16.0
14;86;105.00726720563922;121.00726720563922;196;3;15.0;16.0
6;86;107.0;114.0;197;28;8.0;7.0
3;67;107.58956016700432;117.58956016700432;160;18;10.0;10.0
