server;arrival;start;end;client;class;estimated_proc_time;real_proc_time
0;1;1.0;18.0;0;20;16.0;17.0
1;1;1.0;6.0;2;20;5.0;5.0
2;1;1.0;7.0;1;26;6.0;6.0
3;3;3.0;15.0;7;4;10.0;12.0
4;3;3.0;19.0;5;18;16.0;16.0
6;3;3.0;16.0;3;26;13.0;13.0
8;3;3.0;26.0;4;26;25.0;23.0
10;3;3.0;11.0;6;26;8.0;8.0
12;4;4.0;14.0;9;26;11.0;10.0
13;4;4.0;11.0;8;6;8.0;7.0
16;4;4.0;25.0;10;9;21.0;21.0
17;4;4.0;29.0;12;26;25.0;25.0
19;4;4.0;7.0;13;19;4.0;3.0
15;4;4.0;24.0;14;13;20.0;20.0
1;6;6.0;30.0;15;15;21.0;24.0
19;6;7.0;27.0;16;7;21.0;20.0
11;8;8.0;35.0;18;3;29.0;27.0
2;8;8.0;25.0;19;21;17.0;17.0
13;8;11.0;40.0;17;5;29.0;29.0
10;8;11.0;32.0;20;14;17.0;21.0
14;12;12.729278954036616;21.729278954036616;24;29;11.0;9.0
12;11;14.0;40.0;22;22;26.0;26.0
3;11;15.0;16.0;23;8;1.0;1.0
3;16;16.0;20.0;27;17;1.0;4.0
6;16;16.0;19.0;25;3;1.0;3.0
5;16;16.549756940052376;44.549756940052376;26;20;27.0;28.0
0;18;18.0;35.0;28;17;18.0;17.0
4;18;19.0;22.0;29;1;4.0;3.0
18;20;20.0;48.0;30;14;29.0;28.0
6;21;21.0;45.0;33;17;27.0;24.0
3;21;21.0;54.0;32;9;29.0;33.0
7;21;21.30574030846825;43.305740308468245;31;6;23.0;21.999999999999996
9;21;21.531342066042985;46.53134206604298;34;5;26.0;24.999999999999996
14;22;22.0;29.0;35;12;7.0;7.0
4;22;22.0;39.0;36;18;16.0;17.0
15;24;24.0;32.0;37;10;7.0;8.0
16;25;25.0;42.0;38;19;17.0;17.0
8;28;28.0;53.0;40;18;23.0;25.0
19;28;28.0;42.0;39;26;14.0;14.0
14;29;29.0;37.0;43;12;7.0;8.0
17;28;29.0;51.0;41;21;22.0;22.0
1;29;30.0;44.0;42;22;16.0;14.0
15;32;32.0;42.0;52;19;11.0;10.0
10;30;32.0;33.0;44;4;1.0;1.0
10;30;33.0;40.0;45;9;10.0;7.0
11;30;35.0;63.0;46;15;27.0;28.0
0;31;35.0;64.0;47;4;28.0;29.0
14;32;37.0;48.0;48;29;11.0;11.0
4;32;39.0;54.0;49;7;16.0;15.0
12;32;40.0;43.0;50;7;5.0;3.0
13;32;40.0;60.0;51;25;21.0;20.0
10;33;40.0;42.0;53;15;5.0;2.0
19;35;42.0;66.0;54;24;23.0;24.0
16;35;42.0;43.0;55;20;2.0;1.0
15;38;42.0;49.0;56;4;8.0;7.0
10;38;42.0;51.0;57;8;7.0;9.0
16;38;43.0;69.0;58;11;28.0;26.0
12;38;43.0;61.0;59;13;20.0;18.0
7;39;43.305740308468245;63.305740308468245;60;5;20.0;20.0
1;39;44.0;45.0;61;21;1.0;1.0
5;39;44.549756940052376;60.549756940052376;62;23;15.0;16.0
2;39;44.96342122819042;66.96342122819041;63;19;22.0;21.999999999999993
6;45;45.0;50.0;71;4;4.0;5.0
1;45;45.0;47.0;74;18;1.0;2.0
1;46;47.0;51.0;78;3;4.0;4.0
18;46;48.0;55.0;79;21;6.0;7.0
14;39;48.0;49.0;64;5;2.0;1.0
14;42;49.0;63.0;65;21;14.0;14.0
15;42;49.0;65.0;66;2;16.0;16.0
6;50;50.0;77.0;81;5;26.0;27.0
17;42;51.0;71.0;67;21;22.0;20.0
10;42;51.0;58.0;68;8;7.0;7.0
1;42;51.0;57.0;69;20;5.0;6.0
8;52;53.0;67.0;84;21;14.0;14.0
9;45;53.319059793533086;76.31905979353309;72;20;24.0;23.0
3;54;54.0;68.0;88;24;15.0;14.0
4;45;54.0;59.0;73;14;4.0;5.0
18;46;55.0;60.0;76;26;5.0;5.0
1;57;57.0;69.0;99;28;14.0;12.0
10;56;58.0;81.0;94;20;23.0;23.0
4;57;59.0;64.0;107;14;4.0;5.0
18;56;60.0;67.0;95;4;12.0;7.0
13;56;60.0;79.0;93;28;20.0;19.0
5;46;60.549756940052376;73.54975694005238;77;7;14.0;13.0
12;49;61.0;72.0;80;26;11.0;11.0
14;52;63.0;80.0;83;8;16.0;17.0
11;62;63.0;89.0;114;15;27.0;26.0
7;52;63.305740308468245;79.30574030846824;85;18;20.0;16.0
4;63;64.0;66.0;116;5;6.0;2.0
0;54;64.0;69.0;86;11;5.0;5.0
15;54;65.0;89.0;87;0;25.0;24.0
19;65;66.0;76.0;119;22;11.0;10.0
4;54;66.0;82.0;89;7;16.0;16.0
2;54;66.96342122819041;91.96342122819041;90;25;26.0;25.0
18;56;67.0;98.0;91;29;29.0;31.0
8;56;67.0;73.0;92;2;6.0;6.0
3;68;68.0;90.0;122;1;25.0;22.0
16;56;69.0;79.0;96;17;9.0;10.0
0;56;69.0;78.0;97;16;9.0;9.0
1;56;69.0;81.0;98;14;12.0;12.0
17;57;71.0;95.0;102;26;25.0;24.0
5;57;73.54975694005238;78.54975694005238;105;19;5.0;5.0
19;74;76.0;105.0;125;23;28.0;29.0
9;74;76.31905979353309;82.31905979353309;124;16;6.0;6.0
6;74;77.0;99.0;126;23;23.0;22.0
0;58;78.0;85.0;108;18;6.0;7.0
5;58;78.54975694005238;91.54975694005238;109;23;15.0;13.0
16;79;79.0;98.0;132;10;19.0;19.0
13;79;79.0;80.0;136;24;1.0;1.0
7;79;79.30574030846824;99.30574030846824;134;5;20.0;20.0
14;79;80.0;101.0;137;15;22.0;21.0
13;80;80.0;91.0;143;27;10.0;11.0
10;60;81.0;90.0;112;23;12.0;9.0
1;62;81.0;101.0;113;9;20.0;20.0
4;62;82.0;111.0;115;2;29.0;29.0
0;84;85.0;107.0;148;3;23.0;22.0
11;83;89.0;118.0;144;0;28.0;29.0
15;64;89.0;102.0;118;8;13.0;13.0
3;74;90.0;113.0;123;1;25.0;23.0
10;74;90.0;98.0;127;5;10.0;8.0
13;74;91.0;101.0;128;17;8.0;10.0
12;77;91.3144369839212;112.3144369839212;129;29;21.0;21.0
5;77;91.54975694005238;109.54975694005238;130;23;15.0;18.0
2;80;91.96342122819041;108.96342122819041;139;9;18.0;17.0
17;92;95.0;117.0;155;7;21.0;22.0
18;92;98.0;123.0;164;8;22.0;25.0
16;95;98.0;111.0;170;7;13.0;13.0
10;92;98.0;108.0;159;26;8.0;10.0
6;95;99.0;105.0;169;20;6.0;6.0
7;96;99.30574030846824;102.30574030846824;173;25;4.0;3.0
14;80;101.0;120.0;140;18;17.0;19.0
13;80;101.0;122.0;142;26;21.0;21.0
1;83;101.0;114.0;145;25;14.0;13.0
15;84;102.0;107.0;147;4;8.0;5.0
7;99;102.30574030846824;112.30574030846824;181;10;8.0;10.0
19;101;105.0;129.0;183;2;25.0;24.0
6;86;105.0;118.0;149;7;15.0;13.0
15;87;107.0;126.0;151;12;22.0;19.0
0;91;107.0;131.0;154;24;26.0;24.0
10;106;108.0;123.0;189;21;14.0;15.0
2;106;108.96342122819041;136.9634212281904;187;0;28.0;28.0
5;107;109.54975694005238;137.54975694005236;193;13;28.0;27.999999999999986
16;92;111.0;140.0;157;2;28.0;29.0
4;92;111.0;115.0;158;25;5.0;4.0
7;92;112.30574030846824;124.30574030846824;162;1;11.0;12.0
12;107;112.3144369839212;134.3144369839212;198;29;21.0;22.000000000000014
3;107;113.0;135.0;200;14;23.0;22.0
1;92;114.0;129.0;163;19;14.0;15.0
4;93;115.0;135.0;165;10;20.0;20.0
6;113;118.0;134.0;209;25;17.0;16.0
14;110;120.0;144.0;204;17;24.0;24.0
13;112;122.0;130.0;206;8;6.0;8.0
18;113;123.0;128.0;211;25;6.0;5.0
10;94;123.0;148.0;168;24;24.0;25.0
7;99;124.30574030846824;151.30574030846824;174;29;29.0;27.0
15;113;126.0;148.0;221;18;22.0;22.0
18;118;128.0;152.0;226;12;20.0;24.0
19;113;129.0;153.0;222;10;24.0;24.0
1;99;129.0;143.0;176;28;14.0;14.0
