server;arrival;start;end;client;class;estimated_proc_time;real_proc_time
0;1;1.0;19.0;0;22;20.0;18.0
2;1;1.0;24.0;1;11;21.0;23.0
3;1;1.0;14.0;2;7;13.0;13.0
5;1;1.0;32.0;3;27;29.0;31.0
8;2;2.0;6.0;4;20;5.0;4.0
11;3;3.0;21.0;5;4;19.0;18.0
13;3;3.0;13.0;6;25;8.0;10.0
18;3;3.0;33.0;7;22;28.0;30.0
19;6;6.0;9.0;9;23;4.0;3.0
14;6;6.0;17.0;8;28;11.0;11.0
15;6;6.0;15.0;10;21;10.0;9.0
8;6;6.0;22.0;11;28;14.0;16.0
19;9;9.0;23.0;13;18;13.0;14.0
12;11;11.716844543554291;37.71684454355429;17;27;29.0;25.999999999999996
16;10;11.843481886366718;31.843481886366718;14;7;23.0;20.0
13;11;13.0;33.0;15;27;19.0;20.0
9;9;13.361881852248718;33.361881852248715;12;17;18.0;19.999999999999996
4;11;13.581289042283384;33.58128904228339;16;2;22.0;20.000000000000004
3;11;14.0;18.0;18;18;3.0;4.0
10;11;14.214978850719712;37.21497885071971;19;21;22.0;23.0
15;15;15.0;37.0;21;26;22.0;22.0
7;11;16.307257728219486;41.30725772821948;20;8;23.0;24.999999999999996
6;15;16.991647393337455;25.991647393337455;22;8;13.0;9.0
14;15;17.0;31.0;23;8;15.0;14.0
3;18;18.0;39.0;29;2;21.0;21.0
0;18;19.0;44.0;28;19;25.0;25.0
17;21;21.14667827525028;40.14667827525028;40;21;20.0;19.0
8;21;22.0;28.0;36;20;5.0;6.0
19;20;23.0;25.0;34;17;2.0;2.0
2;24;24.0;33.0;45;13;11.0;9.0
19;17;25.0;55.0;24;20;29.0;30.0
6;17;25.991647393337455;45.99164739333746;25;9;21.0;20.000000000000004
1;17;26.331373533500532;45.33137353350053;27;9;22.0;19.0
8;28;28.0;38.0;49;29;10.0;10.0
14;28;31.0;58.0;51;16;25.0;27.0
16;29;31.843481886366718;44.84348188636672;52;3;12.0;13.0
5;18;32.0;36.0;30;17;6.0;4.0
18;19;33.0;39.0;31;0;6.0;6.0
13;20;33.0;51.0;32;23;19.0;18.0
2;21;33.0;38.0;35;28;6.0;5.0
9;21;33.361881852248715;40.361881852248715;37;8;9.0;7.0
4;21;33.58128904228339;47.58128904228339;38;27;13.0;14.0
5;35;36.0;48.0;62;1;15.0;12.0
15;34;37.0;65.0;57;23;25.0;28.0
10;34;37.21497885071971;65.21497885071972;56;8;27.0;28.000000000000007
12;21;37.71684454355429;60.71684454355429;39;14;22.0;23.0
8;24;38.0;62.0;42;5;23.0;24.0
2;24;38.0;53.0;43;20;17.0;15.0
18;24;39.0;48.0;44;27;9.0;9.0
3;27;39.0;49.0;47;4;11.0;10.0
17;27;40.14667827525028;61.14667827525028;48;21;20.0;21.0
9;36;40.361881852248715;50.361881852248715;74;13;10.0;10.0
11;28;41.2272631917373;48.2272631917373;50;5;6.0;7.0
7;34;41.30725772821948;55.30725772821948;53;16;10.0;14.0
0;34;44.0;62.0;54;4;17.0;18.0
16;34;44.84348188636672;54.84348188636672;55;18;9.0;10.0
1;34;45.33137353350053;62.33137353350053;58;24;16.0;17.0
6;34;45.99164739333746;65.99164739333746;60;27;19.0;20.0
4;34;47.58128904228339;70.58128904228339;61;16;24.0;23.0
18;35;48.0;72.0;63;17;24.0;24.0
5;35;48.0;65.0;64;25;16.0;17.0
11;35;48.2272631917373;70.22726319173731;65;29;24.0;22.000000000000007
3;41;49.0;50.0;88;0;1.0;1.0
3;35;50.0;61.0;66;24;11.0;11.0
9;35;50.361881852248715;75.36188185224871;67;28;26.0;25.0
13;35;51.0;72.0;68;24;15.0;21.0
2;35;53.0;78.0;69;22;25.0;25.0
16;35;54.84348188636672;55.84348188636672;70;1;2.0;1.0
19;47;55.0;59.0;94;19;6.0;4.0
7;35;55.30725772821948;78.30725772821948;71;8;23.0;23.0
16;47;55.84348188636672;69.84348188636672;97;6;15.0;14.0
14;50;58.0;67.0;98;13;9.0;9.0
19;36;59.0;67.0;72;5;9.0;8.0
12;36;60.71684454355429;78.71684454355429;73;3;20.0;18.0
3;50;61.0;91.0;101;17;29.0;30.0
17;50;61.14667827525028;77.14667827525028;102;0;16.0;16.0
8;36;62.0;90.0;75;25;28.0;28.0
0;50;62.0;82.0;104;23;19.0;20.0
1;36;62.33137353350053;85.33137353350054;76;7;23.0;23.000000000000007
15;37;65.0;74.0;77;12;6.0;9.0
5;50;65.0;78.0;108;14;13.0;13.0
10;51;65.21497885071972;75.21497885071972;109;18;10.0;10.0
6;37;65.99164739333746;66.99164739333746;78;2;2.0;1.0
6;37;66.99164739333746;89.99164739333746;79;23;24.0;23.0
19;38;67.0;84.0;83;10;18.0;17.0
14;38;67.0;79.0;84;28;11.0;12.0
16;38;69.84348188636672;79.84348188636672;85;10;9.0;10.0
11;39;70.22726319173731;95.22726319173731;86;29;24.0;25.0
4;58;70.58128904228339;95.58128904228339;125;16;24.0;25.0
18;39;72.0;99.0;87;13;25.0;27.0
13;44;72.0;73.0;89;6;1.0;1.0
13;47;73.0;77.0;91;13;5.0;4.0
15;47;74.0;76.0;92;9;1.0;2.0
10;47;75.21497885071972;85.21497885071972;95;7;11.0;10.0
9;50;75.36188185224871;96.36188185224871;99;11;22.0;21.0
15;62;76.0;89.0;133;4;13.0;13.0
