server;arrival;start;end;client;class;estimated_proc_time;real_proc_time
0;1;1.0;19.0;0;21;19.0;18.0
3;3;3.0;24.0;1;4;19.0;21.0
4;3;3.0;22.0;2;12;19.0;19.0
5;4;4.0;16.0;3;2;13.0;12.0
8;4;4.0;32.0;4;4;28.0;28.0
9;5;5.0;21.0;5;14;18.0;16.0
10;5;5.0;12.0;6;17;9.0;7.0
13;5;5.0;19.0;7;23;16.0;14.0
14;5;5.0;10.0;8;6;5.0;5.0
16;5;5.0;33.0;9;22;27.0;28.0
18;5;5.0;20.0;10;23;15.0;15.0
19;5;5.0;6.0;11;11;3.0;1.0
15;5;5.0;10.0;12;17;5.0;5.0
19;6;6.0;27.0;13;26;24.0;21.0
1;8;9.668243167643464;26.668243167643464;15;1;17.0;17.0
14;6;10.0;20.0;14;9;11.0;10.0
15;8;10.0;18.0;16;20;9.0;8.0
2;11;11.0;24.0;17;11;14.0;13.0
10;11;12.0;19.0;19;19;5.0;7.0
7;11;12.427753216588778;21.427753216588776;20;19;9.0;8.999999999999998
11;13;13.759857026240319;25.75985702624032;23;22;12.0;12.0
5;14;16.0;45.0;28;7;29.0;29.0
15;16;18.0;28.0;33;20;9.0;10.0
17;13;18.480844026378342;39.48084402637834;25;18;20.0;21.0
10;14;19.0;45.0;26;11;26.0;26.0
0;16;19.0;36.0;34;13;20.0;17.0
18;12;20.0;33.0;21;2;15.0;13.0
14;12;20.0;49.0;22;11;29.0;29.0
9;13;21.0;49.0;24;0;23.0;28.0
7;14;21.427753216588776;27.427753216588776;27;24;7.0;6.0
4;14;22.0;38.0;29;11;18.0;16.0
6;14;22.65159713163976;46.65159713163976;30;28;23.0;24.0
2;14;24.0;30.0;31;13;5.0;6.0
3;14;24.0;42.0;32;4;19.0;18.0
12;25;25.165920969386264;40.16592096938626;48;3;14.0;15.0
11;16;25.75985702624032;27.75985702624032;35;1;3.0;2.0
1;16;26.668243167643464;44.66824316764347;36;13;18.0;18.000000000000004
19;16;27.0;32.0;38;4;6.0;5.0
7;17;27.427753216588776;55.427753216588776;39;22;29.0;28.0
11;17;27.75985702624032;46.75985702624032;40;14;20.0;19.0
15;21;28.0;35.0;42;29;6.0;7.0
13;23;29.799551376643915;44.79955137664392;43;10;16.0;15.000000000000004
2;23;30.0;56.0;44;2;25.0;26.0
19;32;32.0;34.0;58;14;2.0;2.0
8;23;32.0;42.0;45;9;7.0;10.0
16;23;33.0;61.0;46;6;29.0;28.0
18;23;33.0;53.0;47;19;18.0;20.0
19;34;34.0;52.0;60;10;18.0;18.0
15;34;35.0;41.0;69;25;8.0;6.0
0;34;36.0;48.0;72;23;6.0;12.0
4;34;38.0;51.0;75;4;13.0;13.0
17;34;39.48084402637834;51.48084402637834;76;9;14.0;12.0
12;34;40.16592096938626;44.16592096938626;73;16;6.0;4.0
15;37;41.0;47.0;79;19;6.0;6.0
8;37;42.0;56.0;80;26;14.0;14.0
3;39;42.0;58.0;84;1;17.0;16.0
12;25;44.16592096938626;66.16592096938626;49;21;21.0;22.0
1;27;44.66824316764347;66.66824316764347;50;9;23.0;22.0
13;42;44.79955137664392;56.79955137664392;87;22;15.0;12.0
10;27;45.0;68.0;52;13;22.0;23.0
11;28;46.75985702624032;50.75985702624032;53;11;3.0;4.0
15;29;47.0;73.0;55;23;26.0;26.0
9;29;49.0;61.0;56;3;10.0;12.0
14;29;49.0;67.0;57;2;22.0;18.0
11;34;50.75985702624032;75.75985702624033;62;25;25.0;25.000000000000007
4;34;51.0;55.0;63;18;3.0;4.0
17;34;51.48084402637834;54.48084402637834;64;13;1.0;3.0
5;49;52.08237254513007;70.08237254513007;100;17;18.0;18.0
18;49;53.0;56.0;102;24;2.0;3.0
17;34;54.48084402637834;67.48084402637835;67;4;12.0;13.000000000000007
4;34;55.0;66.0;68;4;13.0;11.0
2;49;56.0;84.0;106;9;29.0;28.0
18;34;56.0;71.0;70;0;15.0;15.0
8;49;56.0;65.0;108;11;7.0;9.0
13;34;56.79955137664392;76.79955137664392;71;6;18.0;20.0
3;50;58.0;73.0;111;16;13.0;15.0
16;51;61.0;77.0;114;13;15.0;16.0
9;34;61.0;85.0;74;20;25.0;24.0
0;36;62.12254066868052;82.12254066868053;78;11;19.0;20.000000000000007
6;37;64.53154836082135;74.53154836082135;82;16;9.0;10.0
8;42;65.0;91.0;88;21;28.0;26.0
4;42;66.0;68.0;89;0;4.0;2.0
