server;arrival;start;end;client;class;estimated_proc_time;real_proc_time
7;118;137.37582851132177;160.37582851132177;192;21;22.0;23.0
17;118;137.4113656050786;146.4113656050786;194;12;9.0;9.0
0;119;137.4289273973724;145.4289273973724;195;20;9.0;8.0
13;119;138.0;142.0;196;25;4.0;4.0
5;133;138.89635293971276;153.89635293971276;234;23;12.0;15.0
16;134;140.12124724007083;160.12124724007083;235;25;21.0;20.0
13;119;142.0;153.0;197;17;10.0;11.0
15;119;142.904276899294;161.904276899294;198;19;20.0;19.0
6;136;143.0;144.0;240;10;4.0;1.0
6;119;144.0;164.0;201;28;22.0;20.0
19;136;144.40688598995817;167.40688598995817;242;14;23.0;23.0
11;122;144.4499833534412;172.4499833534412;210;3;28.0;28.0
14;122;144.73252839536684;147.73252839536684;212;4;2.0;3.0
0;123;145.4289273973724;153.4289273973724;216;20;9.0;8.0
2;138;146.0;148.0;249;19;3.0;2.0
17;126;146.4113656050786;173.4113656050786;218;25;27.0;27.0
18;127;147.644186125074;152.644186125074;221;10;9.0;5.0
14;128;147.73252839536684;173.73252839536684;223;10;27.0;26.0
2;128;148.0;149.0;224;5;1.0;1.0
4;128;148.09031806857087;174.09031806857087;225;28;27.0;26.0
2;128;149.0;150.0;226;11;2.0;1.0
8;131;150.0;158.0;229;11;7.0;8.0
2;131;150.0;157.0;230;20;9.0;7.0
10;131;151.0;156.0;231;13;6.0;5.0
12;151;151.02370402724756;167.02370402724756;262;26;18.0;16.0
18;151;152.644186125074;158.644186125074;263;18;4.0;6.0
13;131;153.0;157.0;232;24;6.0;4.0
0;131;153.4289273973724;177.4289273973724;233;10;23.0;24.0
5;134;153.89635293971276;176.89635293971276;236;12;22.0;23.0
9;153;154.06326668879376;166.06326668879376;267;11;15.0;12.0
10;134;156.0;170.0;238;4;12.0;14.0
13;134;157.0;160.0;239;11;4.0;3.0
2;136;157.0;163.0;241;24;7.0;6.0
8;136;158.0;173.0;243;1;15.0;15.0
18;138;158.644186125074;165.644186125074;245;22;6.0;7.0
13;138;160.0;183.0;246;1;22.0;23.0
16;138;160.12124724007083;184.12124724007083;247;22;24.0;24.0
7;138;160.37582851132177;183.37582851132177;250;21;22.0;23.0
1;140;161.0;162.0;251;16;1.0;1.0
15;140;161.904276899294;171.904276899294;252;16;12.0;10.0
1;143;162.0;186.0;253;8;24.0;24.0
3;159;163.0;189.0;279;4;24.0;26.0
2;145;163.0;193.0;256;13;29.0;30.0
6;148;164.0;187.0;257;22;23.0;23.0
18;148;165.644186125074;186.644186125074;258;23;23.0;21.0
9;148;166.06326668879376;183.06326668879376;259;11;15.0;17.0
12;149;167.02370402724756;191.02370402724756;260;17;24.0;24.0
19;165;167.40688598995817;180.40688598995817;285;2;13.0;13.0
10;151;170.0;176.0;264;21;6.0;6.0
15;153;171.904276899294;184.904276899294;265;15;12.0;13.0
11;153;172.4499833534412;188.4499833534412;266;17;15.0;16.0
8;154;173.0;199.0;268;20;29.0;26.0
17;154;173.4113656050786;197.4113656050786;269;24;24.0;24.0
14;154;173.73252839536684;196.73252839536684;270;19;23.0;23.0
4;154;174.09031806857087;185.09031806857087;271;10;11.0;11.0
10;154;176.0;197.0;272;16;20.0;21.0
5;167;176.89635293971276;196.89635293971276;296;18;20.0;20.0
0;154;177.4289273973724;187.4289273973724;273;23;11.0;10.0
19;157;180.40688598995817;198.40688598995817;274;24;17.0;18.0
13;170;183.0;184.0;299;13;3.0;1.0
9;157;183.06326668879376;208.06326668879376;275;16;25.0;25.0
7;157;183.37582851132177;204.37582851132177;276;10;23.0;21.0
13;159;184.0;200.0;277;27;16.0;16.0
16;171;184.12124724007083;195.12124724007083;303;24;8.0;11.0
15;159;184.904276899294;209.904276899294;278;1;23.0;25.0
4;159;185.09031806857087;196.09031806857087;280;6;10.0;11.0
1;159;186.0;205.0;281;29;20.0;19.0
