server;arrival;start;end;client;class;estimated_proc_time;real_proc_time
2;0;0.0;9.0;0;1;10.0;9.0
3;2;2.0;5.0;1;26;3.0;3.0
6;2;2.0;19.0;2;20;15.0;17.0
8;2;2.0;13.0;3;20;13.0;11.0
16;3;3.0;29.0;4;1;27.0;26.0
12;3;3.0;15.0;5;8;11.0;12.0
13;3;3.0;18.0;6;5;15.0;15.0
7;6;6.0;12.0;7;22;5.0;6.0
11;7;7.0;32.0;9;15;27.0;25.0
15;7;7.0;21.0;8;25;18.0;14.0
3;7;7.0;22.0;10;13;18.0;15.0
0;10;10.0;23.0;14;14;13.0;13.0
2;10;10.0;16.0;12;2;5.0;6.0
19;10;10.0366144267593;27.0366144267593;11;24;18.0;17.0
5;10;11.707183197576914;39.70718319757691;13;4;29.0;27.999999999999996
7;13;13.0;35.0;15;12;22.0;22.0
18;14;14.0;22.0;18;3;7.0;8.0
4;14;14.0;35.0;16;18;23.0;21.0
8;14;14.0;42.0;17;17;26.0;28.0
12;14;15.0;38.0;19;18;21.0;23.0
1;16;16.0;37.0;21;8;21.0;21.0
9;16;16.0;44.0;20;21;28.0;28.0
2;16;16.0;22.0;22;10;7.0;6.0
6;19;19.0;49.0;26;8;29.0;30.0
10;18;19.462588413056352;41.46258841305635;23;23;23.0;22.0
14;18;19.912346228674824;24.912346228674824;24;20;3.0;5.0
15;21;21.0;24.0;30;27;4.0;3.0
18;22;22.0;24.0;35;19;3.0;2.0
3;19;22.0;27.0;25;24;6.0;5.0
2;19;22.0;23.0;27;23;1.0;1.0
17;19;22.776364131173416;44.776364131173416;28;7;23.0;22.0
0;21;23.0;40.0;29;12;16.0;17.0
2;21;23.0;37.0;31;14;13.0;14.0
18;24;24.0;30.0;41;7;6.0;6.0
15;24;24.0;48.0;36;7;22.0;24.0
14;24;24.912346228674824;48.91234622867482;39;28;24.0;23.999999999999996
3;24;27.0;36.0;37;4;9.0;9.0
19;26;27.0366144267593;55.0366144267593;42;23;26.0;28.0
