server;arrival;start;end;client;class;estimated_proc_time;real_proc_time
0;3;3.0;20.0;2;2;16.0;17.0
2;3;3.0;32.0;0;4;26.0;29.0
3;3;3.0;8.0;1;24;7.0;5.0
5;5;5.0;28.0;3;16;23.0;23.0
6;7;7.0;21.0;4;18;13.0;14.0
9;7;7.0;14.0;5;13;8.0;7.0
10;7;7.0;17.0;6;9;10.0;10.0
11;7;7.0;22.0;7;23;14.0;15.0
12;7;7.0;30.0;8;6;26.0;23.0
16;7;7.0;23.0;9;14;14.0;16.0
19;8;8.0;10.0;10;11;1.0;2.0
14;8;8.0;32.0;11;21;23.0;24.0
15;8;8.0;9.0;12;10;1.0;1.0
15;11;11.0;33.0;13;17;26.0;22.0
19;11;11.0;23.0;18;21;13.0;12.0
3;11;11.0;37.0;15;16;26.0;26.0
4;11;11.46620280086723;16.46620280086723;19;28;4.0;5.0
13;11;11.85092056391567;21.850920563915672;14;23;10.0;10.000000000000002
18;11;13.055254687034342;14.055254687034342;16;20;1.0;1.0
9;11;14.0;35.0;17;24;22.0;21.0
18;11;14.055254687034342;41.05525468703434;20;29;26.0;27.0
7;11;15.382820316434733;39.38282031643473;21;11;24.0;24.0
4;13;16.46620280086723;43.46620280086723;23;20;29.0;27.0
10;14;17.0;26.0;24;17;9.0;9.0
0;20;20.0;45.0;32;20;26.0;25.0
6;20;21.0;29.0;36;0;9.0;8.0
13;19;21.850920563915672;48.85092056391567;30;8;27.0;27.0
11;22;22.0;33.0;43;2;11.0;11.0
17;21;22.522373828181216;28.522373828181216;40;13;5.0;6.0
19;21;23.0;53.0;39;23;29.0;30.0
8;22;23.318256009843406;48.31825600984341;41;5;23.0;25.000000000000004
10;24;26.0;46.0;49;4;19.0;20.0
5;19;28.0;40.0;28;9;11.0;12.0
17;27;28.522373828181216;56.522373828181216;54;12;28.0;28.0
6;21;29.0;46.0;38;26;18.0;17.0
1;29;29.762715008244655;31.762715008244655;56;14;2.0;2.0
12;19;30.0;54.0;31;6;26.0;24.0
1;29;31.762715008244655;47.762715008244655;58;29;14.0;16.0
14;30;32.0;38.0;59;9;6.0;6.0
2;14;32.0;53.0;25;16;20.0;21.0
15;31;33.0;38.0;62;28;5.0;5.0
11;14;33.0;54.0;26;3;19.0;21.0
9;19;35.0;47.0;27;18;14.0;12.0
3;19;37.0;63.0;29;2;25.0;26.0
15;33;38.0;65.0;67;29;26.0;27.0
14;20;38.0;61.0;33;20;22.0;23.0
7;20;39.38282031643473;48.38282031643473;34;2;10.0;9.0
5;20;40.0;41.0;35;23;1.0;1.0
5;21;41.0;67.0;37;19;26.0;26.0
18;36;41.05525468703434;69.05525468703433;72;13;28.0;27.999999999999993
4;22;43.46620280086723;52.46620280086723;42;15;8.0;9.0
0;22;45.0;69.0;44;27;23.0;24.0
10;41;46.0;75.0;77;8;28.0;29.0
6;23;46.0;61.0;46;4;13.0;15.0
9;41;47.0;53.0;81;9;6.0;6.0
1;43;47.762715008244655;66.76271500824465;84;24;19.0;19.0
8;42;48.31825600984341;75.31825600984341;83;13;28.0;27.0
7;23;48.38282031643473;59.38282031643473;47;20;12.0;11.0
13;24;48.85092056391567;74.85092056391568;48;9;26.0;26.000000000000007
4;51;52.46620280086723;63.46620280086723;88;22;12.0;11.0
19;25;53.0;72.0;50;15;17.0;19.0
9;25;53.0;55.0;51;28;1.0;2.0
2;30;53.0;77.0;61;4;26.0;24.0
11;31;54.0;72.0;63;3;19.0;18.0
12;31;54.0;58.0;64;28;4.0;4.0
9;31;55.0;85.0;65;6;29.0;30.0
17;31;56.522373828181216;77.52237382818122;66;20;20.0;21.0
12;33;58.0;78.0;68;12;19.0;20.0
7;59;59.38282031643473;72.38282031643473;99;24;13.0;13.0
14;59;61.0;70.0;93;0;10.0;9.0
6;59;61.0;82.0;95;28;21.0;21.0
3;59;63.0;66.0;104;13;6.0;3.0
4;60;63.46620280086723;64.46620280086722;107;0;1.0;0.9999999999999929
4;62;64.46620280086722;83.46620280086722;110;10;16.0;19.0
15;61;65.0;75.0;109;5;6.0;10.0
3;60;66.0;87.0;105;8;23.0;21.0
1;63;66.76271500824465;80.76271500824465;116;0;14.0;14.0
5;63;67.0;82.0;117;24;15.0;15.0
0;62;69.0;90.0;112;23;21.0;21.0
18;59;69.05525468703433;75.05525468703433;94;3;6.0;6.0
14;64;70.0;81.0;122;26;9.0;11.0
19;33;72.0;85.0;69;5;12.0;13.0
11;34;72.0;85.0;71;5;13.0;13.0
7;38;72.38282031643473;88.38282031643473;74;6;18.0;16.0
13;38;74.85092056391568;89.85092056391568;75;6;15.0;15.0
15;41;75.0;98.0;76;18;24.0;23.0
10;46;75.0;76.0;86;18;1.0;1.0
18;64;75.05525468703433;84.05525468703433;125;22;9.0;9.0
8;54;75.31825600984341;97.31825600984341;90;5;23.0;22.0
10;68;76.0;77.0;131;21;1.0;1.0
10;68;77.0;81.0;132;25;3.0;4.0
2;68;77.0;80.0;133;10;5.0;3.0
17;57;77.52237382818122;97.52237382818122;91;23;23.0;20.0
12;59;78.0;105.0;96;24;28.0;27.0
2;70;80.0;91.0;136;7;10.0;11.0
1;59;80.76271500824465;88.76271500824465;100;18;8.0;8.0
14;59;81.0;100.0;102;12;19.0;19.0
10;59;81.0;110.0;103;8;28.0;29.0
6;71;82.0;90.0;141;27;9.0;8.0
5;61;82.0;83.0;108;22;1.0;1.0
5;62;83.0;85.0;113;10;1.0;2.0
18;62;84.05525468703433;94.05525468703433;114;6;10.0;10.0
19;62;85.0;95.0;115;8;10.0;10.0
9;72;85.0;104.0;145;12;17.0;19.0
11;63;85.0;109.0;118;27;22.0;24.0
5;73;85.0;88.0;148;1;1.0;3.0
3;63;87.0;107.0;119;23;17.0;20.0
5;73;88.0;103.0;150;12;13.0;15.0
7;75;88.38282031643473;112.38282031643473;151;10;24.0;24.0
1;75;88.76271500824465;116.76271500824465;153;17;26.0;28.0
13;77;89.85092056391568;99.85092056391568;154;14;14.0;10.0
6;64;90.0;102.0;121;17;12.0;12.0
0;81;90.0;98.0;157;6;12.0;8.0
2;81;91.0;105.0;158;13;14.0;14.0
18;83;94.05525468703433;114.05525468703433;161;17;23.0;20.0
19;83;95.0;105.0;163;18;10.0;10.0
8;64;97.31825600984341;106.31825600984341;123;9;11.0;9.0
17;64;97.52237382818122;125.52237382818122;124;3;27.0;28.0
15;87;98.0;120.0;167;4;19.0;22.0
0;65;98.0;110.0;127;14;12.0;12.0
13;90;99.85092056391568;119.85092056391568;169;26;22.0;20.0
14;65;100.0;114.0;128;11;16.0;14.0
16;90;101.97019894823913;120.97019894823913;172;4;21.0;19.0
6;90;102.0;109.0;173;10;7.0;7.0
5;66;103.0;117.0;129;24;15.0;14.0
9;91;104.0;122.0;175;16;16.0;18.0
19;96;105.0;131.0;179;13;27.0;26.0
12;66;105.0;130.0;130;17;23.0;25.0
2;68;105.0;121.0;134;1;19.0;16.0
8;70;106.31825600984341;120.31825600984341;137;1;13.0;14.0
3;70;107.0;132.0;139;2;25.0;25.0
11;98;109.0;115.0;185;26;3.0;6.0
6;71;109.0;136.0;143;20;26.0;27.0
10;72;110.0;127.0;144;23;16.0;17.0
0;72;110.0;126.0;146;6;12.0;16.0
7;73;112.38282031643473;125.38282031643473;147;18;11.0;13.0
14;100;114.0;134.0;195;19;18.0;20.0
18;79;114.05525468703433;127.05525468703433;155;23;13.0;13.0
11;103;115.0;137.0;201;20;20.0;22.0
1;83;116.76271500824465;119.76271500824465;160;26;5.0;3.0
5;83;117.0;138.0;162;16;23.0;21.0
1;84;119.76271500824465;128.76271500824464;164;12;7.0;8.999999999999986
13;84;119.85092056391568;133.85092056391568;166;24;14.0;14.0
15;106;120.0;134.0;207;22;13.0;14.0
8;106;120.31825600984341;141.31825600984342;208;10;21.0;21.000000000000014
16;105;120.97019894823913;130.97019894823913;205;0;6.0;10.0
2;91;121.0;132.0;174;3;10.0;11.0
9;91;122.0;152.0;176;6;29.0;30.0
7;96;125.38282031643473;138.38282031643473;178;8;14.0;13.0
17;110;125.52237382818122;132.52237382818123;214;15;6.0;7.000000000000014
0;110;126.0;127.0;215;24;2.0;1.0
10;96;127.0;132.0;180;22;7.0;5.0
0;111;127.0;136.0;220;18;5.0;9.0
18;97;127.05525468703433;130.05525468703433;183;8;3.0;3.0
1;97;128.76271500824464;141.76271500824464;184;10;11.0;13.0
12;98;130.0;134.0;186;4;4.0;4.0
18;99;130.05525468703433;156.05525468703433;188;13;28.0;26.0
16;112;130.97019894823913;143.97019894823913;226;18;13.0;13.0
19;112;131.0;157.0;227;0;27.0;26.0
10;99;132.0;139.0;189;15;6.0;7.0
3;100;132.0;135.0;191;22;1.0;3.0
2;117;132.0;134.0;231;10;5.0;2.0
17;100;132.52237382818123;148.52237382818123;192;22;17.0;16.0
13;100;133.85092056391568;142.85092056391568;193;13;8.0;9.0
15;100;134.0;163.0;194;11;27.0;29.0
14;100;134.0;147.0;199;11;16.0;13.0
12;103;134.0;137.0;203;28;4.0;3.0
2;105;134.0;152.0;204;11;19.0;18.0
3;105;135.0;157.0;206;7;21.0;22.0
6;106;136.0;164.0;209;25;26.0;28.0
0;124;136.0;160.0;248;29;24.0;24.0
11;124;137.0;156.0;249;3;19.0;19.0
12;126;137.0;143.0;251;14;8.0;6.0
7;107;138.38282031643473;152.38282031643473;211;7;16.0;14.0
10;107;139.0;166.0;212;11;24.0;27.0
8;126;141.31825600984342;152.31825600984342;256;6;13.0;11.0
1;107;141.76271500824464;169.76271500824464;213;5;28.0;28.0
13;127;142.85092056391568;161.85092056391568;259;12;20.0;19.0
12;127;143.0;154.0;260;1;10.0;11.0
16;110;143.97019894823913;162.97019894823913;217;21;19.0;19.0
