server;arrival;start;end;client;class;estimated_proc_time;real_proc_time
0;1;1.0;7.0;0;3;6.0;6.0
1;2;2.0;3.0;3;0;1.0;1.0
4;2;2.0;24.0;5;4;18.0;22.0
5;2;2.0;27.0;1;16;22.0;25.0
7;2;2.0;15.0;2;14;14.0;13.0
8;2;2.0;10.0;4;4;7.0;8.0
9;4;4.0;25.0;6;19;22.0;21.0
10;5;5.0;6.0;7;8;2.0;1.0
12;7;7.0;30.0;8;20;27.0;23.0
13;7;7.0;19.0;9;11;13.0;12.0
14;7;7.0;31.0;10;14;23.0;24.0
16;7;7.0;25.0;11;12;18.0;18.0
18;7;7.0;36.0;12;6;29.0;29.0
19;7;7.0;28.0;14;27;20.0;21.0
1;7;7.0;18.0;15;21;10.0;11.0
10;7;7.0;22.0;16;29;16.0;15.0
17;8;9.179796088830422;17.17979608883042;18;29;8.0;8.0
8;10;10.0;22.0;21;16;12.0;12.0
2;7;10.54001329924764;40.54001329924764;17;20;28.0;30.0
3;12;13.583541171234387;34.58354117123439;22;8;22.0;21.0
7;8;15.0;41.0;19;12;26.0;26.0
11;10;15.384982614976142;41.38498261497614;20;11;26.0;25.999999999999996
17;16;17.17979608883042;26.17979608883042;31;29;8.0;9.0
15;17;17.93650838501536;26.93650838501536;34;9;9.0;9.0
1;17;18.0;36.0;36;4;19.0;18.0
13;17;19.0;23.0;32;1;3.0;4.0
6;15;19.329615581646706;42.329615581646706;24;3;23.0;23.0
8;15;22.0;24.0;25;14;2.0;2.0
13;15;23.0;44.0;26;24;23.0;21.0
8;15;24.0;42.0;27;21;19.0;18.0
16;25;25.0;38.0;43;7;13.0;13.0
9;25;25.0;27.0;42;22;4.0;2.0
17;15;26.17979608883042;37.17979608883042;28;13;11.0;11.0
15;16;26.93650838501536;54.93650838501536;29;23;24.0;27.999999999999996
9;27;27.0;46.0;49;3;19.0;19.0
5;27;27.0;54.0;52;3;25.0;27.0
19;28;28.0;30.0;55;22;1.0;2.0
19;27;30.0;57.0;46;8;26.0;27.0
12;28;30.0;44.0;54;10;14.0;14.0
14;17;31.0;53.0;33;12;22.0;22.0
3;17;34.58354117123439;41.58354117123439;35;16;7.0;7.0
18;35;36.0;62.0;64;16;25.0;26.0
17;37;37.17979608883042;64.17979608883041;65;8;26.0;26.999999999999993
16;17;38.0;49.0;37;24;10.0;11.0
7;17;41.0;57.0;38;25;17.0;16.0
11;17;41.38498261497614;48.38498261497614;39;14;7.0;7.0
3;17;41.58354117123439;62.58354117123439;40;3;20.0;21.0
8;22;42.0;60.0;41;21;19.0;18.0
12;25;44.0;71.0;44;20;27.0;27.0
13;26;44.0;68.0;45;9;22.0;24.0
9;40;46.0;53.0;77;17;6.0;7.0
4;40;48.11581530899394;52.11581530899394;79;14;6.0;4.0
11;27;48.38498261497614;79.38498261497614;50;18;29.0;31.0
16;28;49.0;55.0;53;18;5.0;6.0
1;34;49.57876104205732;51.57876104205732;57;0;1.0;2.0
6;35;51.482877161140735;54.482877161140735;58;13;3.0;3.0
1;35;51.57876104205732;58.57876104205732;59;14;7.0;7.0
4;35;52.11581530899394;59.11581530899394;60;20;9.0;7.0
10;35;52.7761873878402;54.7761873878402;61;8;2.0;2.0
14;53;53.0;73.0;90;5;19.0;20.0
9;35;53.0;71.0;62;11;16.0;18.0
6;35;54.482877161140735;83.48287716114073;63;11;27.0;29.0
10;37;54.7761873878402;57.7761873878402;66;20;6.0;3.0
15;37;54.93650838501536;73.93650838501536;68;16;19.0;19.0
16;38;55.0;56.0;69;15;3.0;1.0
2;38;55.8549914708996;61.8549914708996;70;0;6.0;6.0
16;38;56.0;75.0;71;8;21.0;19.0
19;39;57.0;64.0;73;2;7.0;7.0
7;40;57.0;69.0;75;4;12.0;12.0
10;40;57.7761873878402;66.7761873878402;76;20;6.0;8.999999999999993
1;41;58.57876104205732;78.57876104205732;81;4;19.0;20.0
4;42;59.11581530899394;67.11581530899394;82;1;9.0;8.000000000000007
8;42;60.0;80.0;83;5;22.0;20.0
2;43;61.8549914708996;86.85499147089959;84;3;24.0;24.999999999999993
18;46;62.0;77.0;86;29;17.0;15.0
3;48;62.58354117123439;76.58354117123439;89;1;14.0;14.0
19;53;64.0;67.0;91;0;3.0;3.0
17;54;64.17979608883041;80.17979608883041;92;0;18.0;16.0
5;56;64.7743473552042;85.7743473552042;94;16;22.0;21.0
10;66;66.7761873878402;85.7761873878402;107;16;19.0;19.0
19;66;67.0;73.0;111;28;3.0;6.0
4;56;67.11581530899394;93.11581530899394;95;22;27.0;26.0
13;56;68.0;93.0;96;6;27.0;25.0
7;57;69.0;97.0;99;6;28.0;28.0
12;70;71.0;94.0;118;12;18.0;23.0
9;71;71.0;97.0;120;7;23.0;26.0
19;73;73.0;97.0;124;15;23.0;24.0
14;73;73.0;92.0;123;5;19.0;19.0
0;57;73.5698306965765;98.5698306965765;100;18;24.0;25.0
15;57;73.93650838501536;100.93650838501536;101;21;27.0;27.0
16;74;75.0;80.0;125;15;3.0;5.0
3;75;76.58354117123439;99.58354117123439;131;19;22.0;23.0
18;74;77.0;102.0;127;23;23.0;25.0
1;75;78.57876104205732;89.57876104205732;129;25;11.0;11.0
11;73;79.38498261497614;98.38498261497614;121;6;21.0;19.0
16;58;80.0;94.0;102;26;13.0;14.0
8;66;80.0;100.0;109;21;19.0;20.0
6;83;83.48287716114073;90.48287716114073;138;14;7.0;7.0
5;66;85.7743473552042;90.7743473552042;110;17;1.0;5.0
10;69;85.7761873878402;92.7761873878402;114;20;6.0;7.0
2;69;86.85499147089959;99.85499147089959;117;12;14.0;13.0
1;88;89.57876104205732;106.57876104205732;145;28;16.0;17.0
6;71;90.48287716114073;117.48287716114073;119;4;26.0;27.0
5;73;90.7743473552042;106.7743473552042;122;23;15.0;16.0
14;92;92.0;102.0;151;6;8.0;10.0
10;74;92.7761873878402;112.7761873878402;126;9;21.0;20.0
13;75;93.0;98.0;130;1;3.0;5.0
4;75;93.11581530899394;121.11581530899394;132;8;28.0;28.0
16;75;94.0;96.0;133;5;4.0;2.0
12;76;94.0;112.0;134;11;19.0;18.0
17;81;94.42848999441127;95.42848999441127;136;27;1.0;1.0
17;95;95.42848999441127;106.42848999441127;154;21;11.0;11.0
16;96;96.0;124.0;155;23;27.0;28.0
19;95;97.0;120.0;153;15;23.0;23.0
9;96;97.0;121.0;157;9;23.0;24.0
7;83;97.0;111.0;139;10;13.0;14.0
13;83;98.0;104.0;140;29;5.0;6.0
11;85;98.38498261497614;103.38498261497614;142;4;6.0;5.0
0;86;98.5698306965765;125.5698306965765;144;20;25.0;27.0
