server;arrival;start;end;client;class;estimated_proc_time;real_proc_time
0;0;0.0;11.0;1;26;12.0;11.0
1;0;0.0;13.0;2;21;14.0;13.0
3;0;0.0;6.0;0;14;7.0;6.0
4;2;2.0;19.0;3;6;13.0;17.0
5;3;3.0;16.0;5;25;15.0;13.0
7;3;3.0;7.0;4;7;2.0;4.0
8;4;4.0;34.0;7;27;28.0;30.0
9;4;4.0;18.0;6;19;16.0;14.0
10;4;4.0;7.0;8;14;2.0;3.0
11;7;7.0;21.0;10;12;12.0;14.0
12;7;7.0;35.0;9;2;28.0;28.0
14;7;7.0;20.0;11;25;11.0;13.0
17;7;7.0;16.0;12;3;10.0;9.0
19;10;10.0;15.0;13;13;4.0;5.0
10;10;10.0;13.0;14;0;5.0;3.0
7;10;10.0;40.0;15;4;29.0;30.0
18;12;12.0;28.0;16;23;18.0;16.0
3;12;12.0;37.0;17;2;23.0;25.0
6;13;13.0;21.0;18;18;10.0;8.0
10;13;13.0;20.0;19;2;7.0;7.0
15;14;14.0;39.0;20;2;24.0;25.0
13;15;15.0;22.0;21;8;5.0;7.0
19;15;15.0;43.0;22;16;25.0;28.0
0;15;15.0;20.0;23;3;6.0;5.0
17;16;16.0;36.0;28;25;25.0;20.0
1;16;16.0;20.0;25;29;10.0;4.0
5;16;16.0;33.0;26;0;17.0;17.0
16;16;17.004053716242986;20.004053716242986;24;20;3.0;3.0
9;16;18.0;20.0;27;14;2.0;2.0
4;18;19.0;28.0;29;21;7.0;9.0
2;21;21.0;37.0;34;2;18.0;16.0
16;21;21.0;32.0;30;8;10.0;11.0
6;21;21.0;37.0;31;3;16.0;16.0
14;21;21.0;30.0;32;19;8.0;9.0
11;21;21.0;34.0;33;23;14.0;13.0
13;23;23.0;44.0;35;6;21.0;21.0
0;23;23.0;40.0;36;20;18.0;17.0
9;25;25.0;37.0;37;11;11.0;12.0
1;25;25.0;43.0;38;20;20.0;18.0
4;27;28.0;40.0;41;7;13.0;12.0
14;29;30.0;31.0;49;24;1.0;1.0
14;27;31.0;40.0;44;9;8.0;9.0
16;27;32.0;46.0;40;18;15.0;14.0
5;27;33.0;38.0;43;5;5.0;5.0
11;33;34.0;55.0;52;5;17.0;21.0
8;27;34.0;44.0;39;16;10.0;10.0
12;27;35.0;67.0;46;12;29.0;32.0
17;27;36.0;59.0;47;0;21.0;23.0
2;37;37.0;58.0;56;4;19.0;21.0
6;27;37.0;48.0;48;18;10.0;11.0
9;29;37.0;39.0;50;14;2.0;2.0
3;33;37.0;45.0;51;21;7.0;8.0
5;33;38.0;59.0;53;28;22.0;21.0
15;34;39.0;68.0;54;9;26.0;29.0
9;34;39.0;64.0;55;7;24.0;25.0
10;39;39.81713939144744;58.81713939144744;57;1;19.0;19.0
14;39;40.0;45.0;58;23;4.0;5.0
0;40;40.0;51.0;59;26;12.0;11.0
4;40;40.0;47.0;60;21;7.0;7.0
18;41;41.85116404968177;57.85116404968177;61;22;16.0;16.0
19;41;43.0;49.0;63;9;5.0;6.0
1;41;43.0;71.0;62;7;28.0;28.0
13;44;44.0;70.0;69;14;25.0;26.0
8;41;44.0;55.0;65;14;9.0;11.0
14;43;45.0;60.0;66;11;17.0;15.0
3;43;45.0;74.0;67;23;28.0;29.0
16;46;46.0;61.0;71;17;17.0;15.0
4;47;47.0;57.0;73;10;10.0;10.0
6;48;48.0;65.0;75;3;16.0;17.0
19;44;49.0;54.0;68;4;10.0;5.0
0;46;51.0;81.0;70;8;29.0;30.0
19;52;54.0;80.0;76;29;23.0;26.0
11;55;55.0;74.0;82;29;19.0;19.0
8;52;55.0;80.0;78;28;28.0;25.0
7;52;56.94725541953001;70.94725541953001;79;26;11.0;14.0
4;47;57.0;74.0;72;9;17.0;17.0
18;52;57.85116404968177;71.85116404968177;80;22;16.0;14.0
2;58;58.0;74.0;88;26;18.0;16.0
10;53;58.81713939144744;83.81713939144744;81;26;23.0;25.0
17;56;59.0;66.0;83;24;4.0;7.0
5;56;59.0;66.0;84;7;9.0;7.0
14;56;60.0;78.0;85;7;18.0;18.0
16;56;61.0;81.0;86;14;22.0;20.0
9;64;64.0;67.0;95;16;5.0;3.0
6;56;65.0;76.0;87;10;9.0;11.0
17;66;66.0;95.0;107;18;29.0;29.0
5;58;66.0;78.0;89;3;14.0;12.0
9;67;67.0;71.0;110;24;5.0;4.0
12;58;67.0;69.0;90;26;2.0;2.0
12;58;69.0;95.0;91;29;27.0;26.0
13;58;70.0;90.0;92;29;22.0;20.0
7;70;70.94725541953001;94.94725541953001;118;13;22.0;24.0
9;64;71.0;77.0;97;13;5.0;6.0
1;65;71.0;98.0;98;25;26.0;27.0
18;65;71.85116404968177;102.85116404968177;99;6;29.0;31.0
2;73;74.0;92.0;121;18;17.0;18.0
11;65;74.0;96.0;100;16;20.0;22.0
3;65;74.0;99.0;101;18;22.0;25.0
4;65;74.0;76.0;102;4;2.0;2.0
6;65;76.0;99.0;103;15;22.0;23.0
4;66;76.0;77.0;104;8;1.0;1.0
9;66;77.0;81.0;105;18;5.0;4.0
4;66;77.0;102.0;106;15;25.0;25.0
5;78;78.0;99.0;129;26;22.0;21.0
19;66;80.0;81.0;108;5;2.0;1.0
8;66;80.0;110.0;109;13;29.0;30.0
16;81;81.0;83.0;132;29;2.0;2.0
19;67;81.0;84.0;111;9;5.0;3.0
9;67;81.0;87.0;113;16;5.0;6.0
0;69;81.0;110.0;114;21;29.0;29.0
15;69;82.12617597351546;91.12617597351546;115;16;13.0;9.0
16;69;83.0;107.0;116;16;23.0;24.0
10;70;83.81713939144744;96.81713939144744;119;29;16.0;13.0
19;73;84.0;103.0;122;2;18.0;19.0
9;86;87.0;97.0;143;1;11.0;10.0
13;85;90.0;95.0;139;19;6.0;5.0
15;86;91.12617597351546;105.12617597351546;142;3;14.0;14.0
2;85;92.0;102.0;141;27;10.0;10.0
7;85;94.94725541953001;107.94725541953001;140;28;14.0;13.0
13;88;95.0;111.0;146;17;15.0;16.0
17;73;95.0;103.0;123;11;7.0;8.0
