server;arrival;start;end;client;class;estimated_proc_time;real_proc_time
0;2;2.0;31.0;0;7;28.0;29.0
1;2;2.0;34.0;1;9;28.0;32.0
2;2;2.0;20.0;2;27;19.0;18.0
3;2;2.0;6.0;3;0;4.0;4.0
4;3;3.0;5.0;4;9;7.0;2.0
5;3;3.0;6.0;5;3;4.0;3.0
7;3;3.0;17.0;6;7;17.0;14.0
8;4;4.0;16.0;7;0;12.0;12.0
9;4;4.0;34.0;8;2;28.0;30.0
10;4;4.0;28.0;9;28;24.0;24.0
16;4;4.0;31.0;10;6;29.0;27.0
12;4;4.0;11.0;11;17;7.0;7.0
13;5;5.0;23.0;13;24;18.0;18.0
14;5;5.0;29.0;12;23;23.0;24.0
4;6;6.0;35.0;18;3;25.0;29.0
5;6;6.0;18.0;17;6;12.0;12.0
3;6;6.0;32.0;14;8;27.0;26.0
18;6;6.466390216034256;24.466390216034256;15;29;18.0;18.0
15;7;10.056857419146336;26.056857419146336;20;15;19.0;16.0
12;10;11.0;26.0;22;11;15.0;15.0
11;10;12.594844046298839;29.59484404629884;21;2;16.0;17.0
17;15;15.325299927303941;33.325299927303945;34;5;17.0;18.000000000000004
8;11;16.0;43.0;24;21;27.0;27.0
7;13;17.0;31.0;31;27;16.0;14.0
5;18;18.0;29.0;38;17;11.0;11.0
6;11;19.122492658826218;21.122492658826218;29;24;2.0;2.0
2;20;20.0;30.0;39;2;13.0;10.0
6;7;21.122492658826218;40.12249265882622;19;18;21.0;19.0
19;6;21.80438533635339;40.80438533635339;16;9;17.0;19.0
13;11;23.0;33.0;25;20;8.0;10.0
12;26;26.0;36.0;40;27;12.0;10.0
15;26;26.056857419146336;38.05685741914634;41;7;11.0;12.000000000000004
10;11;28.0;49.0;26;24;21.0;21.0
14;11;29.0;33.0;27;10;4.0;4.0
5;11;29.0;41.0;30;23;11.0;12.0
11;13;29.59484404629884;49.59484404629884;32;26;20.0;20.0
2;15;30.0;45.0;33;20;15.0;15.0
16;18;31.0;33.0;35;19;4.0;2.0
7;18;31.0;40.0;36;26;9.0;9.0
0;18;31.0;53.0;37;20;23.0;22.0
3;26;32.0;38.0;42;14;5.0;6.0
13;29;33.0;41.0;43;20;8.0;8.0
14;31;33.0;37.0;44;8;1.0;4.0
16;31;33.0;47.0;45;17;14.0;14.0
17;34;34.0;56.0;46;1;25.0;22.0
9;35;35.0;59.0;49;16;25.0;24.0
4;35;35.0;54.0;47;15;19.0;19.0
1;35;35.0;40.0;48;13;6.0;5.0
12;37;37.0;45.0;51;17;7.0;8.0
14;37;37.0;39.0;50;8;1.0;2.0
3;38;38.0;40.0;56;0;4.0;2.0
14;39;39.0;40.0;59;12;2.0;1.0
14;40;40.0;61.0;60;6;21.0;21.0
1;37;40.0;64.0;52;16;25.0;24.0
7;37;40.0;63.0;53;20;23.0;23.0
3;37;40.0;57.0;54;13;20.0;17.0
6;38;40.12249265882622;55.12249265882622;55;22;15.0;15.0
19;38;40.80438533635339;53.80438533635339;57;29;13.0;13.0
13;41;41.0;51.0;64;28;11.0;10.0
5;39;41.0;54.0;58;10;15.0;13.0
18;41;41.95530916863265;63.95530916863265;62;24;20.0;22.0
8;41;43.0;49.0;63;25;7.0;6.0
12;42;45.0;63.0;65;2;19.0;18.0
2;42;45.0;52.0;66;1;6.0;7.0
16;46;47.0;68.0;69;18;21.0;21.0
8;47;49.0;61.0;70;0;12.0;12.0
10;47;49.0;66.0;72;17;17.0;17.0
11;46;49.59484404629884;60.59484404629884;67;14;15.0;11.0
13;50;51.0;62.0;76;28;11.0;11.0
2;52;52.0;61.0;82;25;9.0;9.0
0;53;53.0;66.0;86;12;15.0;13.0
19;53;53.80438533635339;74.80438533635339;84;22;20.0;21.0
4;46;54.0;81.0;68;27;27.0;27.0
5;47;54.0;62.0;71;5;9.0;8.0
15;55;55.11850165457355;65.11850165457355;91;7;11.0;10.0
6;55;55.12249265882622;70.12249265882622;88;5;16.0;15.0
17;55;56.0;60.0;89;15;3.0;4.0
3;56;57.0;81.0;97;4;28.0;24.0
9;59;59.0;83.0;103;16;25.0;24.0
17;58;60.0;84.0;99;6;23.0;24.0
11;47;60.59484404629884;66.59484404629885;73;10;4.0;6.000000000000007
14;61;61.0;81.0;106;2;21.0;20.0
8;61;61.0;78.0;105;18;16.0;17.0
2;47;61.0;87.0;75;26;26.0;26.0
13;50;62.0;71.0;77;20;8.0;9.0
5;50;62.0;81.0;78;2;20.0;19.0
12;50;63.0;68.0;79;26;7.0;5.0
7;52;63.0;71.0;83;17;8.0;8.0
18;53;63.95530916863265;68.95530916863265;85;18;4.0;5.0
1;55;64.0;87.0;87;16;25.0;23.0
15;55;65.11850165457355;89.11850165457355;90;2;24.0;24.0
10;66;66.0;77.0;112;16;12.0;11.0
0;55;66.0;92.0;92;6;24.0;26.0
11;55;66.59484404629885;69.59484404629885;93;29;3.0;3.0
12;67;68.0;75.0;115;26;7.0;7.0
16;58;68.0;78.0;100;28;15.0;10.0
18;58;68.95530916863265;83.95530916863265;101;5;14.0;15.0
11;59;69.59484404629885;89.59484404629885;104;22;19.0;20.0
6;70;70.12249265882622;83.12249265882622;120;21;12.0;13.0
13;61;71.0;86.0;107;29;14.0;15.0
7;61;71.0;89.0;108;28;18.0;18.0
19;73;74.80438533635339;95.80438533635339;124;26;17.0;21.0
12;62;75.0;99.0;109;6;25.0;24.0
10;77;77.0;87.0;133;1;9.0;10.0
8;77;78.0;94.0;135;18;16.0;16.0
16;62;78.0;107.0;110;6;29.0;29.0
14;77;81.0;103.0;139;6;21.0;22.0
4;62;81.0;90.0;111;25;8.0;9.0
5;66;81.0;89.0;113;5;9.0;8.0
9;80;83.0;106.0;142;9;24.0;23.0
6;82;83.12249265882622;105.12249265882622;143;26;21.0;22.0
18;66;83.95530916863265;109.95530916863265;114;3;27.0;26.0
17;70;84.0;86.0;118;15;3.0;2.0
17;86;86.0;94.0;146;19;8.0;8.0
13;86;86.0;103.0;145;8;16.0;17.0
10;70;87.0;99.0;119;4;11.0;12.0
2;73;87.0;93.0;122;1;6.0;6.0
5;73;89.0;102.0;123;23;11.0;13.0
7;73;89.0;103.0;126;27;16.0;14.0
15;74;89.11850165457355;115.11850165457355;127;5;25.0;26.0
11;74;89.59484404629885;114.59484404629885;128;8;26.0;25.0
4;74;90.0;92.0;129;26;2.0;2.0
4;74;92.0;113.0;130;8;21.0;21.0
0;75;92.0;97.0;131;9;6.0;5.0
2;76;93.0;107.0;132;2;13.0;14.0
17;94;94.0;103.0;151;27;8.0;9.0
8;77;94.0;102.0;134;17;10.0;8.0
19;95;95.80438533635339;102.80438533635339;153;4;7.0;7.0
0;95;97.0;120.0;156;4;25.0;23.0
12;95;99.0;119.0;157;2;19.0;20.0
10;99;99.0;114.0;161;18;14.0;15.0
8;77;102.0;122.0;136;28;21.0;20.0
5;77;102.0;127.0;137;26;22.0;25.0
19;77;102.80438533635339;106.80438533635339;138;15;6.0;4.0
17;84;103.0;132.0;144;24;25.0;29.0
13;88;103.0;124.0;147;4;21.0;21.0
14;88;103.0;126.0;148;24;22.0;23.0
7;88;103.0;107.0;149;19;5.0;4.0
6;94;105.12249265882622;121.12249265882622;150;5;16.0;16.0
9;95;106.0;116.0;152;29;9.0;10.0
19;95;106.80438533635339;118.80438533635339;155;5;11.0;12.0
7;107;107.0;130.0;174;29;22.0;23.0
2;97;107.0;135.0;158;6;27.0;28.0
3;97;107.71498870323471;133.71498870323472;159;20;26.0;26.000000000000014
18;106;109.95530916863265;119.95530916863265;173;23;11.0;10.0
4;111;113.0;121.0;180;19;8.0;8.0
10;99;114.0;120.0;160;10;3.0;6.0
11;100;114.59484404629885;122.59484404629885;162;21;10.0;8.0
15;100;115.11850165457355;124.11850165457355;163;26;6.0;9.0
9;116;116.0;134.0;188;28;19.0;18.0
19;117;118.80438533635339;143.8043853363534;190;13;25.0;25.0
12;102;119.0;144.0;164;7;28.0;25.0
18;102;119.95530916863265;120.95530916863265;165;22;1.0;1.0
10;102;120.0;144.0;167;28;24.0;24.0
0;105;120.0;135.0;169;14;18.0;15.0
18;105;120.95530916863265;129.95530916863265;171;20;8.0;9.0
4;106;121.0;127.0;172;25;8.0;6.0
6;107;121.12249265882622;122.12249265882622;175;24;2.0;1.0
8;110;122.0;133.0;176;9;14.0;11.0
6;111;122.12249265882622;150.12249265882622;178;4;28.0;28.0
11;119;122.59484404629885;147.59484404629885;201;8;26.0;25.0
16;120;123.3687234175222;139.3687234175222;202;10;17.0;16.0
13;120;124.0;139.0;203;11;15.0;15.0
15;111;124.11850165457355;149.11850165457355;179;19;25.0;25.0
14;122;126.0;146.0;206;28;18.0;20.0
4;122;127.0;134.0;207;6;9.0;7.0
5;123;127.0;128.0;210;1;2.0;1.0
5;121;128.0;150.0;205;26;22.0;22.0
18;126;129.95530916863265;133.95530916863265;212;14;2.0;4.0
7;111;130.0;155.0;181;10;27.0;25.0
17;111;132.0;152.0;182;12;19.0;20.0
8;112;133.0;148.0;183;8;16.0;15.0
3;112;133.71498870323472;157.71498870323472;184;26;22.0;24.0
18;114;133.95530916863265;165.95530916863265;185;16;28.0;32.0
9;114;134.0;138.0;186;20;5.0;4.0
4;116;134.0;139.0;187;7;5.0;5.0
0;117;135.0;144.0;191;1;10.0;9.0
2;117;135.0;147.0;192;22;12.0;12.0
9;127;138.0;157.0;222;25;16.0;19.0
13;127;139.0;158.0;225;18;15.0;19.0
4;127;139.0;160.0;226;8;21.0;21.0
16;118;139.3687234175222;169.3687234175222;194;13;29.0;30.0
19;118;143.8043853363534;155.8043853363534;195;5;11.0;12.0
12;127;144.0;146.0;233;14;4.0;2.0
10;118;144.0;148.0;196;2;1.0;4.0
0;128;144.0;167.0;236;20;23.0;23.0
12;118;146.0;152.0;198;16;6.0;6.0
14;119;146.0;169.0;200;24;22.0;23.0
2;121;147.0;162.0;204;17;16.0;15.0
11;123;147.59484404629885;170.59484404629885;208;23;25.0;23.0
1;123;147.75375315844195;149.75375315844195;209;29;2.0;2.0
8;129;148.0;163.0;242;11;16.0;15.0
10;125;148.0;168.0;211;24;21.0;20.0
15;126;149.11850165457355;157.11850165457355;213;8;8.0;8.0
1;126;149.75375315844195;174.75375315844195;214;20;25.0;25.0
6;126;150.12249265882622;173.12249265882622;215;25;22.0;23.0
17;130;152.0;176.0;249;24;25.0;24.0
12;130;152.0;155.0;250;14;4.0;3.0
5;132;152.86832225968902;163.86832225968902;252;17;11.0;11.0
12;126;155.0;179.0;216;6;25.0;24.0
7;127;155.0;184.0;217;22;28.0;29.0
19;127;155.8043853363534;170.8043853363534;219;26;17.0;15.0
9;127;157.0;175.0;220;26;19.0;18.0
15;127;157.11850165457355;166.11850165457355;221;25;9.0;9.0
3;127;157.71498870323472;162.71498870323472;224;18;5.0;5.0
13;145;158.0;181.0;261;2;24.0;23.0
4;127;160.0;172.0;228;12;11.0;12.0
2;127;162.0;185.0;229;4;23.0;23.0
3;148;162.71498870323472;165.71498870323472;267;0;4.0;3.0
8;152;163.0;167.0;268;26;1.0;4.0
5;152;163.86832225968902;179.86832225968902;270;14;18.0;16.0
