server;arrival;start;end;client;class;estimated_proc_time;real_proc_time
2;1;1.0;15.0;0;9;14.0;14.0
3;1;1.0;19.0;2;9;20.0;18.0
5;1;1.0;23.0;3;3;22.0;22.0
8;1;1.0;16.0;4;22;14.0;15.0
9;1;1.0;26.0;5;7;24.0;25.0
10;2;2.0;4.0;6;6;1.0;2.0
11;2;2.0;15.0;7;11;13.0;13.0
14;2;2.0;7.0;8;12;4.0;5.0
15;4;4.0;7.0;9;13;3.0;3.0
16;4;4.0;7.0;10;4;5.0;3.0
18;5;5.0;18.0;13;8;14.0;13.0
17;5;5.0;8.0;11;4;2.0;3.0
19;5;5.0;9.0;12;0;2.0;4.0
10;5;5.0;6.0;14;6;1.0;1.0
16;7;7.0;8.0;15;25;1.0;1.0
10;7;7.0;8.0;16;2;2.0;1.0
15;10;10.0;23.0;17;2;15.0;13.0
17;10;10.0;18.0;18;15;9.0;8.0
13;12;12.0;13.0;20;0;2.0;1.0
16;12;12.0;16.0;19;27;3.0;4.0
10;12;12.0;21.0;21;18;9.0;9.0
13;13;13.0;34.0;27;22;21.0;21.0
19;13;13.0;25.0;25;16;12.0;12.0
14;13;13.0;19.0;22;1;6.0;6.0
12;13;13.267106081412384;20.267106081412386;23;26;7.0;7.000000000000002
11;13;15.0;36.0;24;25;21.0;21.0
2;13;15.0;39.0;26;13;21.0;24.0
0;16;16.0;25.0;34;0;10.0;9.0
6;16;16.0;43.0;32;3;27.0;27.0
16;16;16.0;18.0;30;25;1.0;2.0
8;16;16.0;24.0;28;15;7.0;8.0
4;16;17.16767450636724;42.16767450636724;29;15;23.0;25.0
1;16;17.92431340385349;27.92431340385349;31;8;7.0;10.0
16;16;18.0;26.0;33;20;9.0;8.0
17;20;20.0;30.0;35;27;6.0;10.0
14;20;20.0;36.0;38;23;14.0;16.0
18;20;20.0;44.0;36;21;24.0;24.0
3;20;20.0;47.0;37;15;24.0;27.0
12;20;20.267106081412386;37.267106081412386;39;6;16.0;17.0
7;23;23.0;29.0;42;13;5.0;6.0
10;23;23.0;45.0;43;25;22.0;22.0
15;23;23.0;25.0;40;22;3.0;2.0
5;23;23.0;36.0;41;5;13.0;13.0
0;26;26.0;50.0;45;11;23.0;24.0
19;26;26.0;49.0;51;19;22.0;23.0
16;26;26.0;35.0;47;20;9.0;9.0
