server;arrival;start;end;client;class;estimated_proc_time;real_proc_time
9;26;53.633355968602615;57.633355968602615;64;18;1.0;4.0
6;26;54.63049312422646;76.63049312422646;66;16;24.0;22.0
4;26;55.0;60.0;69;4;4.0;5.0
2;28;56.0;68.0;70;8;13.0;12.0
12;28;57.0;81.0;71;25;26.0;24.0
8;28;57.30268246852357;78.30268246852357;72;28;22.0;21.0
9;28;57.633355968602615;73.63335596860261;73;28;15.0;16.0
7;31;59.0;64.0;74;4;7.0;5.0
4;34;60.0;67.0;76;25;9.0;7.0
16;49;62.0;74.0;104;3;8.0;12.0
5;49;62.0;87.0;108;19;26.0;25.0
11;34;63.0;90.0;77;24;28.0;27.0
0;36;63.50731148271794;78.50731148271794;79;25;15.0;15.0
7;37;64.0;65.0;81;27;1.0;1.0
7;37;65.0;93.0;82;12;28.0;28.0
1;37;65.83540197072114;75.83540197072114;83;26;11.0;10.0
10;38;66.61007843219528;94.61007843219528;84;18;29.0;28.0
18;42;66.92469254215878;85.92469254215878;91;7;19.0;19.0
4;51;67.0;72.0;118;7;6.0;5.0
13;42;68.0;83.0;92;7;16.0;15.0
2;42;68.0;95.0;94;7;28.0;27.0
4;53;72.0;86.0;124;12;15.0;14.0
14;42;72.88478374755182;78.88478374755182;95;1;7.0;6.0
9;54;73.63335596860261;95.63335596860261;128;12;23.0;22.0
16;42;74.0;103.0;97;8;27.0;29.0
17;44;76.0;103.0;99;24;26.0;27.0
6;44;76.63049312422646;86.63049312422646;100;17;10.0;10.0
8;44;78.30268246852357;85.30268246852357;101;19;7.0;7.0
0;44;78.50731148271794;88.50731148271794;102;28;10.0;10.0
14;57;78.88478374755182;108.88478374755182;134;15;29.0;30.0
19;45;79.61735274714893;104.61735274714893;103;12;25.0;25.0
12;61;81.0;107.0;138;20;26.0;26.0
3;61;82.469966241322;103.469966241322;140;18;21.0;21.0
13;61;83.0;107.0;141;0;26.0;24.0
8;61;85.30268246852357;98.30268246852357;142;8;11.0;13.0
18;49;85.92469254215878;86.92469254215878;105;24;1.0;1.0
4;49;86.0;89.0;106;4;4.0;3.0
6;64;86.63049312422646;104.63049312422646;148;22;18.0;18.0
18;49;86.92469254215878;105.92469254215878;110;4;20.0;19.0
5;65;87.0;106.0;152;1;20.0;19.0
0;51;88.50731148271794;98.50731148271794;111;2;10.0;10.0
4;51;89.0;95.0;112;4;4.0;6.0
11;51;90.0;109.0;113;22;18.0;19.0
7;51;93.0;97.0;116;15;7.0;4.0
4;51;95.0;121.0;119;18;25.0;26.0
9;51;95.63335596860261;106.63335596860261;120;24;10.0;11.0
7;51;97.0;98.0;121;27;1.0;1.0
7;73;98.0;104.0;164;25;5.0;6.0
8;51;98.30268246852357;104.30268246852357;122;14;5.0;6.0
0;54;98.50731148271794;126.50731148271794;125;8;29.0;28.0
16;78;103.0;111.0;170;6;9.0;8.0
3;57;103.469966241322;129.469966241322;129;0;28.0;26.0
7;57;104.0;136.0;130;0;29.0;32.0
8;82;104.30268246852357;113.30268246852357;176;25;8.0;9.0
19;57;104.61735274714893;114.61735274714893;132;19;9.0;10.0
6;82;104.63049312422646;114.63049312422646;179;0;10.0;10.0
18;60;105.92469254215878;131.92469254215877;135;3;28.0;25.999999999999986
5;61;106.0;119.0;139;3;15.0;13.0
9;61;106.63335596860261;109.63335596860261;143;0;4.0;3.0
13;92;107.0;134.0;185;0;26.0;27.0
14;61;108.88478374755182;114.88478374755182;145;19;7.0;6.0
11;64;109.0;132.0;149;4;20.0;23.0
9;94;109.63335596860261;132.63335596860261;188;29;24.0;23.0
16;68;111.0;114.0;155;18;3.0;3.0
2;68;111.13921562221758;114.13921562221758;156;6;3.0;3.0
8;70;113.30268246852357;134.30268246852359;157;28;22.0;21.000000000000014
16;70;114.0;117.0;158;12;2.0;3.0
2;70;114.13921562221758;144.1392156222176;159;22;29.0;30.000000000000014
19;96;114.61735274714893;140.6173527471489;196;6;26.0;25.999999999999986
6;71;114.63049312422646;126.63049312422646;160;21;14.0;12.0
14;71;114.88478374755182;142.8847837475518;162;10;26.0;27.999999999999986
16;71;117.0;122.0;163;18;3.0;5.0
5;98;119.0;137.0;201;21;18.0;18.0
12;78;120.45547906608356;126.45547906608356;166;16;5.0;6.0
4;78;121.0;147.0;167;15;25.0;26.0
16;101;122.0;127.0;208;13;5.0;5.0
12;101;126.45547906608356;127.45547906608356;209;0;1.0;1.0
0;105;126.50731148271794;152.50731148271794;211;5;26.0;26.0
6;78;126.63049312422646;153.63049312422646;168;24;26.0;27.0
16;80;127.0;140.0;174;16;14.0;13.0
12;82;127.45547906608356;130.45547906608357;177;27;3.0;3.000000000000014
15;107;129.29568209714793;138.29568209714793;217;29;10.0;9.0
3;108;129.469966241322;145.469966241322;219;2;14.0;16.0
12;110;130.45547906608357;139.45547906608357;220;5;7.0;9.0
11;110;132.0;151.0;222;22;18.0;19.0
9;84;132.63335596860261;133.63335596860261;180;18;1.0;1.0
9;84;133.63335596860261;139.63335596860261;181;7;6.0;6.0
13;110;134.0;140.0;225;2;3.0;6.0
8;84;134.30268246852359;145.30268246852359;182;8;11.0;11.0
7;92;136.0;152.0;186;6;19.0;16.0
5;92;137.0;142.0;187;12;5.0;5.0
15;95;138.29568209714793;159.29568209714793;190;1;21.0;21.0
12;118;139.45547906608357;161.45547906608357;237;26;22.0;22.0
9;95;139.63335596860261;159.63335596860261;191;10;19.0;20.0
13;95;140.0;164.0;193;1;24.0;24.0
16;95;140.0;160.0;194;0;20.0;20.0
19;96;140.6173527471489;141.6173527471489;195;26;1.0;1.0
19;96;141.6173527471489;150.6173527471489;197;7;10.0;9.0
5;98;142.0;166.0;202;29;26.0;24.0
14;98;142.8847837475518;166.8847837475518;203;14;24.0;24.0
2;100;144.1392156222176;172.1392156222176;206;7;28.0;28.0
8;100;145.30268246852359;169.30268246852359;207;21;24.0;24.0
3;105;145.469966241322;153.469966241322;210;7;11.0;8.0
4;107;147.0;149.0;215;26;2.0;2.0
4;129;149.0;169.0;251;24;20.0;20.0
19;107;150.6173527471489;160.6173527471489;216;2;14.0;10.0
11;110;151.0;158.0;223;6;8.0;7.0
7;129;152.0;167.0;256;2;14.0;15.0
0;110;152.50731148271794;162.50731148271794;224;28;10.0;10.0
3;110;153.469966241322;164.469966241322;227;11;11.0;11.0
6;110;153.63049312422646;176.63049312422646;228;1;25.0;23.0
1;111;155.55777666897072;163.55777666897072;230;3;9.0;8.0
10;113;157.01638189478268;181.01638189478268;233;5;26.0;24.0
11;132;158.0;177.0;265;10;19.0;19.0
15;120;159.29568209714793;175.29568209714793;238;6;15.0;16.0
9;120;159.63335596860261;182.63335596860261;239;29;24.0;23.0
16;120;160.0;166.0;240;5;6.0;6.0
19;120;160.6173527471489;162.6173527471489;241;26;1.0;2.0
12;136;161.45547906608357;165.45547906608357;273;1;3.0;4.0
0;120;162.50731148271794;181.50731148271794;242;10;19.0;19.0
19;138;162.6173527471489;177.6173527471489;278;18;17.0;15.0
1;120;163.55777666897072;173.55777666897072;243;26;11.0;10.0
13;138;164.0;172.0;282;5;8.0;8.0
3;122;164.469966241322;190.469966241322;244;5;27.0;26.0
12;124;165.45547906608357;175.45547906608357;247;19;12.0;10.0
16;124;166.0;195.0;248;7;28.0;29.0
5;129;166.0;188.0;250;16;22.0;22.0
14;129;166.8847837475518;177.8847837475518;252;11;11.0;11.0
7;129;167.0;182.0;254;7;15.0;15.0
4;129;169.0;179.0;257;10;10.0;10.0
8;146;169.30268246852359;181.30268246852359;292;22;11.0;12.0
2;129;172.1392156222176;201.1392156222176;258;3;26.0;29.0
1;146;173.55777666897072;191.55777666897072;295;4;20.0;18.0
15;129;175.29568209714793;195.29568209714793;259;2;21.0;20.0
12;129;175.45547906608357;184.45547906608357;260;7;9.0;9.0
6;147;176.63049312422646;182.63049312422646;299;27;7.0;6.0
11;129;177.0;202.0;261;15;24.0;25.0
19;133;177.6173527471489;210.6173527471489;269;11;28.0;33.0
14;134;177.8847837475518;201.8847837475518;270;14;24.0;24.0
4;134;179.0;204.0;271;14;25.0;25.0
10;136;181.01638189478268;193.01638189478268;272;27;13.0;12.0
8;152;181.30268246852359;206.30268246852359;307;21;24.0;25.0
0;136;181.50731148271794;193.50731148271794;275;28;10.0;12.0
7;152;182.0;197.0;309;11;15.0;15.0
6;136;182.63049312422646;201.63049312422646;276;3;19.0;19.0
9;138;182.63335596860261;190.63335596860261;281;8;9.0;8.0
12;138;184.45547906608357;211.45547906608357;283;3;26.0;27.0
18;140;184.93539862665432;193.93539862665432;286;21;9.0;9.0
17;140;186.22826572822675;195.22826572822675;287;15;12.0;9.0
5;140;188.0;196.0;288;22;5.0;8.0
3;143;190.469966241322;192.469966241322;289;23;3.0;2.0
9;144;190.63335596860261;203.63335596860261;291;17;11.0;13.0
1;146;191.55777666897072;201.55777666897072;293;21;8.0;10.0
3;146;192.469966241322;203.469966241322;294;7;11.0;11.0
10;146;193.01638189478268;206.01638189478268;297;27;13.0;13.0
0;148;193.50731148271794;194.50731148271794;301;9;1.0;1.0
18;149;193.93539862665432;200.93539862665432;302;28;8.0;7.0
0;151;194.50731148271794;214.50731148271794;303;17;19.0;20.0
16;151;195.0;221.0;304;24;28.0;26.0
17;152;195.22826572822675;218.22826572822675;310;26;23.0;23.0
15;152;195.29568209714793;214.29568209714793;314;26;20.0;19.0
5;152;196.0;219.0;316;10;22.0;23.0
7;152;197.0;202.0;317;13;6.0;5.0
13;154;197.28014307469817;206.28014307469817;318;27;7.0;9.0
18;156;200.93539862665432;204.93539862665432;320;17;6.0;4.0
1;158;201.55777666897072;212.55777666897072;321;0;11.0;11.0
6;168;201.63049312422646;218.63049312422646;351;22;18.0;17.0
14;169;201.8847837475518;209.8847837475518;354;11;11.0;8.0
11;158;202.0;208.0;322;27;9.0;6.0
7;161;202.0;217.0;324;24;14.0;15.0
3;161;203.469966241322;217.469966241322;326;10;14.0;14.0
9;162;203.63335596860261;207.63335596860261;329;0;4.0;4.0
4;162;204.0;206.0;330;1;2.0;2.0
18;162;204.93539862665432;231.93539862665432;332;0;25.0;27.0
4;162;206.0;214.0;333;29;9.0;8.0
10;174;206.01638189478268;215.01638189478268;369;6;12.0;9.0
13;174;206.28014307469817;230.28014307469817;370;19;23.0;24.0
8;162;206.30268246852359;221.30268246852359;334;11;18.0;15.0
9;162;207.63335596860261;218.63335596860261;336;23;10.0;11.0
11;162;208.0;233.0;337;20;25.0;25.0
14;162;209.8847837475518;235.8847837475518;340;22;29.0;26.0
19;178;210.6173527471489;215.6173527471489;382;9;6.0;5.0
12;163;211.45547906608357;226.45547906608357;343;10;16.0;15.0
1;164;212.55777666897072;239.55777666897072;346;23;27.0;27.0
4;166;214.0;231.0;347;19;16.0;17.0
15;166;214.29568209714793;221.29568209714793;349;11;4.0;7.0
0;168;214.50731148271794;224.50731148271794;350;28;10.0;10.0
10;180;215.01638189478268;233.01638189478268;391;24;18.0;18.0
19;181;215.6173527471489;225.6173527471489;396;29;10.0;10.0
3;170;217.469966241322;248.469966241322;355;9;28.0;31.0
17;172;218.22826572822675;230.22826572822675;356;5;13.0;12.0
6;188;218.63049312422646;238.63049312422646;399;3;19.0;20.0
9;172;218.63335596860261;242.63335596860261;361;25;26.0;24.0
5;172;219.0;239.0;363;28;20.0;20.0
16;173;221.0;242.0;365;0;20.0;21.0
15;174;221.29568209714793;224.29568209714793;368;11;4.0;3.0
8;174;221.30268246852359;231.30268246852359;371;8;11.0;10.0
15;174;224.29568209714793;245.29568209714793;372;21;21.0;21.0
0;175;224.50731148271794;250.50731148271794;373;4;26.0;26.0
12;175;226.45547906608357;250.45547906608357;375;29;23.0;24.0
17;178;230.22826572822675;240.22826572822675;377;15;12.0;10.0
13;201;230.28014307469817;231.28014307469817;420;2;3.0;1.0
4;178;231.0;241.0;379;10;10.0;10.0
13;201;231.28014307469817;239.28014307469817;422;5;8.0;8.0
8;179;231.30268246852359;254.30268246852359;383;0;23.0;23.0
18;179;231.93539862665432;245.93539862665432;384;12;14.0;14.0
11;179;233.0;256.0;385;15;24.0;23.0
10;179;233.01638189478268;255.01638189478268;387;8;21.0;22.0
2;180;233.30302433513407;262.30302433513407;388;7;28.0;29.0
14;180;235.8847837475518;240.8847837475518;389;23;4.0;5.0
6;180;238.63049312422646;241.63049312422646;390;15;3.0;3.0
5;181;239.0;252.0;397;0;13.0;13.0
13;190;239.28014307469817;251.28014307469817;401;8;12.0;12.0
17;192;240.22826572822675;247.22826572822675;402;13;9.0;7.0
14;192;240.8847837475518;265.8847837475518;405;4;24.0;25.0
4;195;241.0;242.0;406;26;2.0;1.0
6;198;241.63049312422646;251.63049312422646;411;0;10.0;10.0
16;199;242.0;248.0;415;21;6.0;6.0
4;199;242.0;243.0;416;26;2.0;1.0
9;210;242.63335596860261;254.63335596860261;449;16;12.0;12.0
4;199;243.0;269.0;418;17;27.0;26.0
15;200;245.29568209714793;265.29568209714796;419;23;22.0;20.00000000000003
18;201;245.93539862665432;259.9353986266543;421;12;14.0;14.0
17;202;247.22826572822675;270.22826572822675;424;7;24.0;23.0
16;202;248.0;274.0;425;24;28.0;26.0
3;202;248.469966241322;250.469966241322;426;3;1.0;2.0
12;205;250.45547906608357;263.45547906608357;431;13;13.0;13.0
3;205;250.469966241322;279.469966241322;432;27;29.0;29.00000000000003
0;205;250.50731148271794;261.5073114827179;434;2;10.0;10.999999999999972
13;206;251.28014307469817;273.2801430746982;436;20;21.0;22.0
6;207;251.63049312422646;258.63049312422646;438;26;6.0;7.0
5;207;252.0;255.0;439;4;3.0;3.0
1;221;253.76635125636165;259.76635125636165;474;2;7.0;6.0
8;210;254.30268246852359;282.3026824685236;440;15;27.0;28.0
9;210;254.63335596860261;268.6333559686026;443;3;12.0;13.999999999999972
5;210;255.0;277.0;444;10;22.0;22.0
10;210;255.01638189478268;284.0163818947827;445;0;29.0;29.0
11;210;256.0;279.0;448;14;22.0;23.0
6;210;258.63049312422646;276.63049312422646;450;3;19.0;18.0
1;211;259.76635125636165;266.76635125636165;451;21;8.0;7.0
18;214;259.9353986266543;261.9353986266543;453;24;1.0;2.0
0;215;261.5073114827179;268.5073114827179;454;21;8.0;7.0
18;215;261.9353986266543;281.9353986266543;455;4;20.0;20.0
2;216;262.30302433513407;276.30302433513407;456;28;11.0;14.0
12;216;263.45547906608357;278.45547906608357;457;12;15.0;15.0
15;216;265.29568209714796;272.29568209714796;459;27;7.0;7.0
1;217;266.76635125636165;295.76635125636165;460;22;28.0;29.0
0;217;268.5073114827179;295.5073114827179;462;22;27.0;27.0
9;217;268.6333559686026;278.6333559686026;463;17;11.0;10.0
4;218;269.0;277.0;464;10;10.0;8.0
17;220;270.22826572822675;289.22826572822675;468;8;18.0;19.0
15;220;272.29568209714796;278.29568209714796;469;16;6.0;6.0
13;224;273.2801430746982;294.2801430746982;477;23;22.0;21.0
16;225;274.0;291.0;478;2;16.0;17.0
2;225;276.30302433513407;304.30302433513407;479;7;28.0;28.0
6;227;276.63049312422646;287.63049312422646;481;23;11.0;11.0
7;227;276.8742881843244;283.8742881843244;483;4;7.0;7.0
4;227;277.0;286.0;485;13;9.0;9.0
5;228;277.0;282.0;487;7;6.0;5.0
15;228;278.29568209714796;301.29568209714796;489;23;22.0;23.0
12;228;278.45547906608357;303.45547906608357;490;25;26.0;25.0
9;228;278.6333559686026;288.6333559686026;491;20;11.0;10.0
11;228;279.0;305.0;496;7;29.0;26.0
3;228;279.469966241322;280.469966241322;498;4;1.0;1.0
3;228;280.469966241322;308.469966241322;501;17;28.0;28.0
14;229;280.6900350892781;298.6900350892781;504;7;20.0;18.0
18;230;281.9353986266543;306.9353986266543;506;13;25.0;25.0
5;230;282.0;294.0;507;26;10.0;12.0
8;233;282.3026824685236;291.3026824685236;508;14;5.0;9.0
7;233;283.8742881843244;292.8742881843244;509;4;7.0;9.0
10;233;284.0163818947827;305.0163818947827;510;17;22.0;21.0
4;234;286.0;305.0;514;11;17.0;19.0
6;234;287.63049312422646;301.63049312422646;515;28;12.0;14.0
9;235;288.6333559686026;306.6333559686026;520;22;16.0;18.0
17;235;289.22826572822675;303.22826572822675;524;5;13.0;14.0
16;235;291.0;312.0;527;27;20.0;21.0
8;236;291.3026824685236;310.3026824685236;528;11;18.0;19.0
7;236;292.8742881843244;301.8742881843244;530;16;11.0;9.0
5;239;294.0;312.0;531;21;18.0;18.0
13;239;294.2801430746982;311.2801430746982;533;13;18.0;17.0
0;240;295.5073114827179;321.5073114827179;534;4;26.0;26.0
1;240;295.76635125636165;305.76635125636165;535;0;11.0;10.0
14;241;298.6900350892781;312.6900350892781;540;9;13.0;14.0
15;241;301.29568209714796;326.29568209714796;541;28;25.0;25.0
6;241;301.63049312422646;327.63049312422646;543;24;26.0;26.0
7;245;301.8742881843244;315.8742881843244;546;17;16.0;14.0
17;245;303.22826572822675;316.22826572822675;548;21;13.0;13.0
12;247;303.45547906608357;317.45547906608357;549;10;16.0;14.0
19;248;303.63876164554256;314.63876164554256;552;29;10.0;11.0
2;249;304.30302433513407;332.30302433513407;554;22;29.0;28.0
11;249;305.0;311.0;555;27;9.0;6.0
4;249;305.0;315.0;557;23;9.0;10.0
10;251;305.0163818947827;316.0163818947827;561;22;11.0;11.0
1;251;305.76635125636165;325.76635125636165;562;4;20.0;20.0
9;252;306.6333559686026;319.6333559686026;563;3;12.0;13.0
18;253;306.9353986266543;329.9353986266543;564;25;22.0;23.0
3;253;308.469966241322;336.469966241322;565;17;28.0;28.0
8;253;310.3026824685236;333.3026824685236;569;28;22.0;23.0
11;254;311.0;327.0;573;2;16.0;16.0
13;255;311.2801430746982;334.2801430746982;574;23;22.0;23.0
16;255;312.0;320.0;576;3;8.0;8.0
5;275;312.0;325.0;611;13;13.0;13.0
14;255;312.6900350892781;327.6900350892781;577;9;13.0;15.0
19;278;314.63876164554256;321.63876164554256;613;19;9.0;7.0
4;255;315.0;324.0;578;13;9.0;9.0
7;257;315.8742881843244;334.8742881843244;579;6;19.0;19.0
10;261;316.0163818947827;339.0163818947827;585;17;22.0;23.0
17;261;316.22826572822675;339.22826572822675;587;25;16.0;23.0
12;262;317.45547906608357;338.45547906608357;590;26;22.0;21.0
9;262;319.6333559686026;328.6333559686026;591;8;9.0;9.0
16;265;320.0;326.0;596;13;5.0;6.0
0;266;321.5073114827179;324.5073114827179;598;0;3.0;3.0
19;266;321.63876164554256;330.63876164554256;599;7;10.0;9.0
4;268;324.0;331.0;600;5;8.0;7.0
0;269;324.5073114827179;334.5073114827179;601;2;10.0;10.0
5;271;325.0;329.0;603;22;5.0;4.0
1;271;325.76635125636165;333.76635125636165;605;2;7.0;8.0
16;273;326.0;336.0;606;19;9.0;10.0
15;274;326.29568209714796;346.29568209714796;608;24;21.0;20.0
11;274;327.0;350.0;609;15;24.0;23.0
6;274;327.63049312422646;353.63049312422646;610;24;26.0;26.0
14;277;327.6900350892781;347.6900350892781;612;7;20.0;20.0
9;278;328.6333559686026;332.6333559686026;614;0;4.0;4.0
5;279;329.0;340.0;615;13;13.0;11.0
18;279;329.9353986266543;333.9353986266543;616;24;1.0;4.0
4;279;331.0;339.0;617;13;9.0;8.0
2;281;332.30302433513407;344.30302433513407;618;8;13.0;12.0
9;281;332.6333559686026;359.6333559686026;624;19;22.0;27.0
8;281;333.3026824685236;356.3026824685236;625;0;23.0;23.0
1;295;333.76635125636165;338.76635125636165;656;21;8.0;5.0
18;283;333.9353986266543;357.9353986266543;627;18;25.0;24.0
13;283;334.2801430746982;360.2801430746982;628;0;26.0;26.0
0;283;334.5073114827179;355.5073114827179;629;20;18.0;21.0
19;284;334.53956221128976;349.53956221128976;631;0;17.0;15.0
7;284;334.8742881843244;335.8742881843244;632;27;1.0;1.0
7;302;335.8742881843244;362.8742881843244;663;12;28.0;27.0
16;284;336.0;343.0;633;11;6.0;7.0
3;284;336.469966241322;337.469966241322;634;4;1.0;1.0
3;284;337.469966241322;366.469966241322;636;17;28.0;29.0
12;284;338.45547906608357;366.45547906608357;637;25;26.0;28.0
1;285;338.76635125636165;350.76635125636165;639;0;11.0;12.0
4;290;339.0;357.0;642;3;18.0;18.0
10;292;339.0163818947827;368.0163818947827;644;4;29.0;29.0
17;292;339.22826572822675;359.22826572822675;645;1;20.0;20.0
5;292;340.0;363.0;646;16;22.0;23.0
16;292;343.0;351.0;647;19;9.0;8.0
2;293;344.30302433513407;355.30302433513407;648;8;13.0;11.0
15;293;346.29568209714796;355.29568209714796;649;27;7.0;9.0
14;294;347.6900350892781;353.6900350892781;652;8;4.0;6.0
19;294;349.53956221128976;356.53956221128976;653;9;6.0;7.0
11;295;350.0;376.0;657;20;25.0;26.0
1;295;350.76635125636165;357.76635125636165;658;0;11.0;7.0
16;295;351.0;352.0;659;12;2.0;1.0
16;299;352.0;380.0;661;24;28.0;28.0
6;299;353.63049312422646;384.63049312422646;662;10;28.0;31.0
14;315;353.6900350892781;362.6900350892781;697;12;10.0;9.0
15;305;355.29568209714796;375.29568209714796;664;24;21.0;20.0
2;305;355.30302433513407;384.30302433513407;665;7;28.0;29.0
0;305;355.5073114827179;362.5073114827179;667;2;10.0;7.0
19;307;356.53956221128976;371.53956221128976;669;2;14.0;15.0
4;307;357.0;367.0;671;29;9.0;10.0
1;307;357.76635125636165;377.76635125636165;672;4;20.0;20.0
18;307;357.9353986266543;382.9353986266543;675;27;26.0;25.0
17;307;359.22826572822675;378.22826572822675;676;26;23.0;19.0
9;325;359.6333559686026;384.6333559686026;714;1;25.0;25.0
13;308;360.2801430746982;379.2801430746982;677;14;19.0;19.0
0;308;362.5073114827179;369.5073114827179;678;1;4.0;7.0
14;309;362.6900350892781;375.6900350892781;682;29;14.0;13.0
7;309;362.8742881843244;368.8742881843244;683;13;6.0;6.0
5;309;363.0;388.0;686;23;23.0;25.0
12;309;366.45547906608357;381.45547906608357;689;8;18.0;15.0
3;309;366.469966241322;372.469966241322;691;13;6.0;6.0
4;310;367.0;397.0;692;17;27.0;30.0
10;310;368.0163818947827;387.0163818947827;695;12;17.0;19.0
7;312;368.8742881843244;398.8742881843244;696;0;29.0;30.0
0;315;369.5073114827179;376.5073114827179;698;26;5.0;7.0
19;317;371.53956221128976;379.53956221128976;702;19;9.0;8.0
3;318;372.469966241322;392.469966241322;705;25;20.0;20.0
15;318;375.29568209714796;380.29568209714796;706;14;6.0;5.0
14;319;375.6900350892781;408.6900350892781;708;22;29.0;33.0
11;319;376.0;388.0;709;28;11.0;12.0
0;321;376.5073114827179;390.5073114827179;711;13;15.0;14.0
1;325;377.76635125636165;381.76635125636165;716;17;5.0;4.0
17;325;378.22826572822675;406.22826572822675;717;29;29.0;28.0
13;325;379.2801430746982;385.2801430746982;718;5;8.0;6.0
19;325;379.53956221128976;409.53956221128976;719;17;29.0;30.0
16;325;380.0;394.0;721;28;14.0;14.0
15;325;380.29568209714796;403.29568209714796;722;2;21.0;23.0
12;325;381.45547906608357;394.45547906608357;723;28;14.0;13.0
1;325;381.76635125636165;389.76635125636165;724;21;8.0;8.0
18;326;382.9353986266543;409.9353986266543;726;8;25.0;27.0
2;326;384.30302433513407;392.30302433513407;727;19;10.0;8.0
6;326;384.63049312422646;388.63049312422646;728;9;4.0;4.0
9;327;384.6333559686026;394.6333559686026;729;23;10.0;10.0
13;329;385.2801430746982;402.2801430746982;732;24;16.0;17.0
10;329;387.0163818947827;413.0163818947827;734;10;26.0;26.0
11;329;388.0;408.0;735;11;20.0;20.0
5;329;388.0;405.0;736;6;17.0;17.0
6;329;388.63049312422646;391.63049312422646;737;26;6.0;3.0
1;329;389.76635125636165;410.76635125636165;738;6;22.0;21.0
0;329;390.5073114827179;395.5073114827179;739;27;5.0;5.0
6;331;391.63049312422646;401.63049312422646;741;17;10.0;10.0
2;331;392.30302433513407;403.30302433513407;742;19;10.0;11.0
3;333;392.469966241322;415.469966241322;743;25;20.0;23.0
16;333;394.0;408.0;744;16;14.0;14.0
12;333;394.45547906608357;419.45547906608357;745;25;26.0;25.0
9;334;394.6333559686026;419.6333559686026;748;21;24.0;25.0
0;334;395.5073114827179;401.5073114827179;749;1;4.0;6.0
4;334;397.0;419.0;751;24;20.0;22.0
7;334;398.8742881843244;411.8742881843244;755;5;15.0;13.0
0;334;401.5073114827179;405.5073114827179;756;27;5.0;4.0
6;335;401.63049312422646;415.63049312422646;757;25;12.0;14.0
13;335;402.2801430746982;413.2801430746982;758;6;13.0;11.0
