server;arrival;start;end;client;class;estimated_proc_time;real_proc_time
7;169;193.0866665676585;196.0866665676585;332;5;3.0;3.0
18;169;193.4278231892925;206.4278231892925;334;1;14.0;13.0
2;195;195.24628373866872;197.24628373866872;366;13;1.0;2.0
8;171;195.27500264928142;215.27500264928142;335;23;20.0;20.0
3;174;196.0;210.0;338;8;15.0;14.0
7;196;196.0866665676585;220.0866665676585;372;9;23.0;24.0
2;174;197.24628373866872;209.24628373866872;339;7;11.0;12.0
13;197;197.79694952484866;224.79694952484866;375;16;27.0;27.0
9;174;199.0;224.0;340;4;25.0;25.0
1;177;199.78065293043463;218.78065293043463;341;11;20.0;19.0
15;179;200.68728487828082;202.68728487828082;346;27;1.0;2.0
19;179;201.51785773685702;213.51785773685702;347;17;10.0;12.0
5;182;202.0;220.0;351;16;18.0;18.0
15;184;202.68728487828082;204.68728487828082;353;7;2.0;2.0
17;184;203.0;223.0;354;0;16.0;20.0
15;204;204.68728487828082;223.68728487828082;385;15;21.0;19.0
18;204;206.4278231892925;215.4278231892925;386;17;7.0;9.0
12;204;207.32411580538593;226.32411580538593;388;27;19.0;19.0
14;204;208.34513515767776;228.34513515767776;382;25;20.0;20.0
11;205;209.0;216.0;391;18;9.0;7.0
2;189;209.24628373866872;211.24628373866872;357;22;2.0;2.0
3;208;210.0;231.0;394;27;24.0;21.0
2;189;211.24628373866872;234.24628373866872;359;20;23.0;23.0
10;194;212.0;223.0;364;13;11.0;11.0
0;194;212.0;215.0;365;25;3.0;3.0
16;195;213.14334819690964;237.14334819690964;368;15;24.0;24.0
19;195;213.51785773685702;237.51785773685702;369;3;23.0;24.0
0;215;215.0;224.0;402;5;7.0;9.0
8;196;215.27500264928142;244.27500264928142;370;15;29.0;29.0
18;215;215.4278231892925;227.4278231892925;404;5;15.0;12.0
6;215;215.55439187406938;229.55439187406938;405;18;11.0;14.0
11;196;216.0;234.0;371;8;20.0;18.0
4;200;216.0;229.0;378;28;14.0;13.0
1;202;218.78065293043463;235.78065293043463;379;29;16.0;17.0
5;219;220.0;234.0;409;14;14.0;14.0
7;202;220.0866665676585;236.0866665676585;380;29;16.0;16.0
10;221;223.0;236.0;415;13;11.0;13.0
17;202;223.0;243.0;381;3;20.0;20.0
15;204;223.68728487828082;226.68728487828082;383;7;2.0;3.0
9;204;224.0;229.0;384;13;5.0;5.0
0;204;224.0;246.0;387;13;23.0;22.0
12;204;226.32411580538593;238.32411580538593;389;25;12.0;12.0
15;205;226.68728487828082;238.68728487828082;392;11;13.0;12.0
18;205;227.4278231892925;228.4278231892925;393;2;1.0;1.0
14;212;228.34513515767776;254.34513515767776;398;17;23.0;26.0
18;214;228.4278231892925;258.4278231892925;400;16;28.0;30.0
9;214;229.0;231.0;401;0;1.0;2.0
4;218;229.0;256.0;406;8;25.0;27.0
6;218;229.55439187406938;230.55439187406938;407;4;1.0;1.0
6;219;230.55439187406938;237.55439187406938;408;6;8.0;7.0
9;219;231.0;241.0;410;17;10.0;10.0
3;219;231.0;251.0;411;5;21.0;20.0
11;219;234.0;256.0;412;24;22.0;22.0
5;221;234.0;254.0;413;4;22.0;20.0
2;222;234.24628373866872;257.2462837386687;416;20;23.0;22.99999999999997
1;235;235.78065293043463;253.78065293043463;432;21;19.0;18.0
10;223;236.0;259.0;419;11;24.0;23.0
7;223;236.0866665676585;262.08666656765854;421;7;28.0;26.00000000000003
16;237;237.14334819690964;241.14334819690964;435;17;4.0;4.0
19;226;237.51785773685702;242.51785773685702;422;17;10.0;5.0
6;226;237.55439187406938;256.5543918740694;424;5;19.0;19.0
12;226;238.32411580538593;250.32411580538593;425;1;13.0;12.0
15;228;238.68728487828082;246.68728487828082;426;16;6.0;8.0
9;239;241.0;246.0;439;12;3.0;5.0
16;232;241.14334819690964;251.14334819690964;427;24;9.0;10.0
19;232;242.51785773685702;252.51785773685702;428;28;11.0;10.0
8;243;244.27500264928142;252.27500264928142;441;17;6.0;8.0
9;233;246.0;259.0;430;24;13.0;13.0
0;235;246.0;267.0;431;14;20.0;21.0
15;237;246.68728487828082;268.6872848782808;433;17;20.0;22.0
13;248;248.3766570111659;249.3766570111659;446;7;1.0;1.0
13;237;249.3766570111659;265.3766570111659;434;26;15.0;16.0
12;250;250.32411580538593;251.32411580538593;452;29;1.0;1.0
3;250;251.0;260.0;454;21;7.0;9.0
16;239;251.14334819690964;272.14334819690964;436;21;20.0;21.0
12;239;251.32411580538593;279.32411580538593;438;23;29.0;28.0
8;243;252.27500264928142;266.2750026492814;440;22;14.0;14.0
19;248;252.51785773685702;272.517857736857;444;2;20.0;20.0
1;253;253.78065293043463;264.7806529304346;459;2;12.0;10.999999999999972
5;248;254.0;259.0;445;18;5.0;5.0
14;248;254.34513515767776;258.34513515767776;447;0;8.0;4.0
11;248;256.0;279.0;448;10;22.0;23.0
4;248;256.0;267.0;450;5;11.0;11.0
6;250;256.5543918740694;277.5543918740694;451;25;22.0;21.0
2;257;257.2462837386687;268.2462837386687;469;23;10.0;11.0
14;257;258.34513515767776;262.34513515767776;467;24;3.0;4.0
18;257;258.4278231892925;260.4278231892925;466;6;5.0;2.0
10;250;259.0;273.0;453;29;16.0;14.0
9;250;259.0;262.0;455;12;3.0;3.0
5;250;259.0;271.0;456;29;11.0;12.0
3;260;260.0;286.0;473;7;26.0;26.0
18;251;260.4278231892925;261.4278231892925;458;2;1.0;1.0
18;261;261.4278231892925;268.4278231892925;476;3;7.0;7.0
9;261;262.0;271.0;474;8;8.0;9.0
7;253;262.08666656765854;285.08666656765854;460;14;24.0;23.0
14;255;262.34513515767776;286.34513515767776;461;13;24.0;24.0
1;263;264.7806529304346;287.7806529304346;482;4;22.0;23.0
13;264;265.3766570111659;272.3766570111659;487;4;8.0;7.0
8;256;266.2750026492814;275.2750026492814;462;0;10.0;9.0
4;256;267.0;268.0;463;9;4.0;1.0
0;257;267.0;271.0;464;26;5.0;4.0
4;257;268.0;281.0;465;1;14.0;13.0
2;257;268.2462837386687;283.2462837386687;468;0;13.0;15.0
18;257;268.4278231892925;286.4278231892925;470;12;22.0;18.0
15;259;268.6872848782808;270.6872848782808;471;27;1.0;2.0
15;259;270.6872848782808;278.6872848782808;472;20;7.0;8.0
9;261;271.0;275.0;477;13;5.0;4.0
5;261;271.0;274.0;478;23;5.0;3.0
0;261;271.0;295.0;479;17;24.0;24.0
16;261;272.14334819690964;286.14334819690964;481;29;13.0;14.0
19;264;272.517857736857;289.517857736857;483;26;16.0;17.0
10;273;273.0;276.0;503;21;3.0;3.0
5;273;274.0;298.0;502;3;26.0;24.0
9;264;275.0;280.0;484;12;3.0;5.0
8;264;275.2750026492814;297.2750026492814;485;3;22.0;22.0
10;264;276.0;283.0;486;28;8.0;7.0
6;264;277.5543918740694;297.5543918740694;488;14;19.0;20.0
15;278;278.6872848782808;279.6872848782808;511;26;2.0;1.0
11;279;279.0;297.0;514;8;20.0;18.0
12;279;279.32411580538593;302.32411580538593;517;12;22.0;23.0
15;279;279.6872848782808;280.6872848782808;515;27;1.0;1.0
9;264;280.0;297.0;489;21;18.0;17.0
15;264;280.6872848782808;283.6872848782808;490;7;2.0;3.0
4;281;281.0;291.0;521;14;10.0;10.0
10;264;283.0;287.0;491;17;4.0;4.0
2;264;283.2462837386687;295.2462837386687;492;14;10.0;12.0
15;271;283.6872848782808;284.6872848782808;498;4;1.0;1.0
15;284;284.6872848782808;285.6872848782808;525;4;1.0;1.0
7;271;285.08666656765854;299.08666656765854;499;3;14.0;14.0
15;273;285.6872848782808;299.6872848782808;500;12;12.0;14.0
3;273;286.0;301.0;501;19;15.0;15.0
16;273;286.14334819690964;294.14334819690964;504;20;8.0;8.0
14;276;286.34513515767776;287.34513515767776;505;3;2.0;1.0
18;276;286.4278231892925;292.4278231892925;506;20;6.0;6.0
10;276;287.0;294.0;507;1;11.0;7.0
14;276;287.34513515767776;291.34513515767776;508;15;4.0;4.0
1;276;287.7806529304346;311.7806529304346;509;22;23.0;24.0
19;279;289.517857736857;318.517857736857;512;23;29.0;29.0
4;279;291.0;311.0;516;29;25.0;20.0
14;281;291.34513515767776;310.34513515767776;518;12;19.0;19.0
18;292;292.4278231892925;322.4278231892925;534;16;28.0;30.0
10;293;294.0;321.0;537;24;27.0;27.0
16;294;294.14334819690964;308.14334819690964;541;4;16.0;14.0
0;295;295.0;304.0;542;22;10.0;9.0
2;281;295.2462837386687;304.2462837386687;520;14;10.0;9.0
9;284;297.0;312.0;524;3;15.0;15.0
11;284;297.0;317.0;526;6;18.0;20.0
8;286;297.2750026492814;316.2750026492814;527;11;18.0;19.0
6;286;297.5543918740694;314.5543918740694;528;24;18.0;17.0
5;290;298.0;310.0;529;0;12.0;12.0
7;299;299.08666656765854;314.08666656765854;547;3;14.0;15.0
15;299;299.6872848782808;312.6872848782808;546;10;14.0;13.0
3;290;301.0;313.0;530;9;13.0;12.0
12;291;302.32411580538593;323.32411580538593;532;15;21.0;21.0
13;292;302.64651399819275;316.64651399819275;533;23;15.0;14.0
17;292;303.356273272134;327.356273272134;535;16;24.0;24.0
0;293;304.0;307.0;538;8;1.0;3.0
2;294;304.2462837386687;315.2462837386687;539;14;10.0;11.0
0;294;307.0;329.0;540;21;20.0;22.0
16;298;308.14334819690964;324.14334819690964;543;4;16.0;16.0
5;310;310.0;320.0;563;15;10.0;10.0
14;309;310.34513515767776;317.34513515767776;557;19;7.0;7.0
4;298;311.0;318.0;544;2;10.0;7.0
1;298;311.7806529304346;326.7806529304346;545;19;16.0;15.0
9;312;312.0;328.0;569;14;14.0;16.0
15;312;312.6872848782808;321.6872848782808;570;14;10.0;9.0
3;301;313.0;324.0;548;13;11.0;11.0
7;306;314.08666656765854;315.08666656765854;550;10;1.0;1.0
6;306;314.5543918740694;318.5543918740694;551;26;7.0;4.0
7;306;315.08666656765854;331.08666656765854;552;16;16.0;16.0
2;306;315.2462837386687;340.2462837386687;553;5;27.0;25.0
8;316;316.2750026492814;343.2750026492814;575;25;28.0;27.0
13;316;316.64651399819275;333.64651399819275;576;26;15.0;17.0
11;307;317.0;337.0;554;25;20.0;20.0
14;309;317.34513515767776;332.34513515767776;558;4;20.0;15.0
4;318;318.0;340.0;583;27;23.0;22.0
19;318;318.517857736857;346.517857736857;580;23;29.0;28.0
6;309;318.5543918740694;350.5543918740694;559;16;29.0;32.0
5;309;320.0;328.0;561;9;9.0;8.0
10;309;321.0;347.0;562;11;24.0;26.0
15;320;321.6872848782808;324.6872848782808;591;7;2.0;3.0
18;310;322.4278231892925;327.4278231892925;566;29;5.0;5.0
12;312;323.32411580538593;324.32411580538593;567;2;1.0;1.0
3;312;324.0;351.0;568;7;26.0;27.0
16;314;324.14334819690964;344.14334819690964;571;14;19.0;20.0
12;316;324.32411580538593;346.32411580538593;573;19;21.0;22.0
15;316;324.6872848782808;328.6872848782808;574;8;4.0;4.0
1;326;326.7806529304346;343.7806529304346;598;9;17.0;17.0
17;327;327.356273272134;349.356273272134;601;20;19.0;22.0
18;317;327.4278231892925;340.4278231892925;577;24;14.0;13.0
9;317;328.0;331.0;578;15;4.0;3.0
5;318;328.0;348.0;579;12;20.0;20.0
15;318;328.6872848782808;333.6872848782808;581;8;4.0;5.0
0;318;329.0;334.0;584;4;6.0;5.0
9;330;331.0;336.0;603;11;7.0;5.0
7;331;331.08666656765854;340.08666656765854;606;0;9.0;9.0
14;318;332.34513515767776;348.34513515767776;586;21;16.0;16.0
13;320;333.64651399819275;343.64651399819275;587;9;10.0;10.0
15;320;333.6872848782808;348.6872848782808;588;3;16.0;15.0
0;320;334.0;336.0;589;25;3.0;2.0
9;335;336.0;339.0;608;6;1.0;3.0
0;320;336.0;352.0;590;9;15.0;16.0
11;337;337.0;347.0;611;22;10.0;10.0
9;337;339.0;358.0;613;25;19.0;19.0
4;340;340.0;343.0;615;18;2.0;3.0
7;320;340.08666656765854;346.08666656765854;592;18;10.0;6.0
2;321;340.2462837386687;356.2462837386687;595;1;16.0;16.0
18;326;340.4278231892925;346.4278231892925;597;29;5.0;6.0
4;343;343.0;346.0;620;18;2.0;3.0
8;342;343.2750026492814;348.2750026492814;618;21;6.0;5.0
13;343;343.64651399819275;351.64651399819275;624;4;8.0;8.0
1;342;343.7806529304346;348.7806529304346;617;1;7.0;5.0
16;326;344.14334819690964;347.14334819690964;599;11;3.0;3.0
4;327;346.0;348.0;600;18;2.0;2.0
7;330;346.08666656765854;369.08666656765854;602;14;24.0;23.0
12;331;346.32411580538593;369.32411580538593;604;17;20.0;23.0
18;331;346.4278231892925;349.4278231892925;605;10;4.0;3.0
19;331;346.517857736857;355.517857736857;607;0;8.0;9.0
10;335;347.0;375.0;610;27;27.0;28.0
11;337;347.0;363.0;612;4;19.0;16.0
16;337;347.14334819690964;354.14334819690964;614;6;7.0;7.0
4;340;348.0;355.0;616;23;6.0;7.0
5;342;348.0;369.0;619;12;20.0;21.0
8;343;348.2750026492814;364.2750026492814;621;2;12.0;16.0
14;343;348.34513515767776;365.34513515767776;623;14;20.0;17.0
15;343;348.6872848782808;356.6872848782808;625;6;8.0;8.0
1;347;348.7806529304346;356.7806529304346;627;1;7.0;8.0
17;349;349.356273272134;371.356273272134;634;16;24.0;22.0
18;347;349.4278231892925;355.4278231892925;628;6;5.0;6.0
6;347;350.5543918740694;351.5543918740694;629;13;1.0;1.0
3;348;351.0;364.0;630;17;12.0;13.0
6;348;351.5543918740694;352.5543918740694;631;4;1.0;1.0
