server;arrival;start;end;client;class;estimated_proc_time;real_proc_time
19;95;95.0;118.0;119;2;20.0;23.0
11;97;97.0;116.0;125;23;20.0;19.0
16;97;97.0;105.0;123;3;6.0;8.0
4;97;97.0;98.0;121;17;2.0;1.0
0;97;97.0;107.0;120;5;15.0;10.0
14;97;98.0;104.0;122;17;7.0;6.0
4;97;98.0;108.0;124;5;8.0;10.0
17;99;99.0;118.0;126;10;18.0;19.0
2;102;102.0;131.0;129;27;29.0;29.0
3;102;102.0;108.0;130;10;5.0;6.0
6;102;102.0;122.0;128;19;19.0;20.0
14;103;104.0;114.0;137;2;9.0;10.0
9;104;104.0;112.0;148;12;9.0;8.0
16;103;105.0;112.0;142;3;6.0;7.0
1;106;106.0;119.0;151;7;12.0;13.0
0;104;107.0;113.0;147;25;4.0;6.0
3;102;108.0;119.0;132;17;9.0;11.0
4;102;108.0;130.0;133;26;21.0;22.0
10;102;108.0;127.0;134;13;18.0;19.0
5;109;109.0;129.0;155;9;19.0;20.0
15;103;110.0;138.0;135;23;28.0;28.0
7;103;110.02901021010476;122.02901021010476;136;16;11.0;12.0
16;111;112.0;126.0;157;24;14.0;14.0
9;103;112.0;120.0;138;8;6.0;8.0
13;109;113.0;132.0;153;23;20.0;19.0
0;103;113.0;134.0;139;8;20.0;21.0
14;114;114.0;121.0;163;28;6.0;7.0
11;114;116.0;135.0;164;20;21.0;19.0
12;115;118.0;145.0;169;15;26.0;27.0
17;115;118.0;138.0;171;1;21.0;20.0
19;115;118.0;133.0;168;21;15.0;15.0
3;103;119.0;147.0;141;11;28.0;28.0
8;103;119.0;136.0;143;24;19.0;17.0
1;103;119.0;138.0;144;26;17.0;19.0
9;103;120.0;139.0;145;23;21.0;19.0
14;104;121.0;136.0;146;4;14.0;15.0
6;122;122.0;124.0;176;29;3.0;2.0
7;122;122.02901021010476;132.02901021010476;178;24;11.0;10.0
18;106;123.67170731978807;146.67170731978808;149;24;25.0;23.000000000000014
6;106;124.0;132.0;152;2;10.0;8.0
16;109;126.0;127.0;154;27;2.0;1.0
16;111;127.0;151.0;156;15;24.0;24.0
10;111;127.0;131.0;159;20;3.0;4.0
5;124;129.0;152.0;186;25;26.0;23.0
4;111;130.0;138.0;160;1;7.0;8.0
2;114;131.0;158.0;161;15;26.0;27.0
10;114;131.0;134.0;162;24;3.0;3.0
6;125;132.0;136.0;191;29;3.0;4.0
13;114;132.0;141.0;165;17;8.0;9.0
7;115;132.02901021010476;157.02901021010476;166;21;28.0;25.0
19;115;133.0;137.0;167;7;4.0;4.0
10;132;134.0;135.0;198;0;2.0;1.0
0;118;134.0;150.0;172;6;16.0;16.0
11;120;135.0;148.0;173;1;13.0;13.0
10;120;135.0;151.0;174;2;16.0;16.0
14;120;136.0;148.0;175;18;15.0;12.0
6;122;136.0;153.0;177;23;19.0;17.0
19;135;137.0;147.0;205;14;9.0;10.0
15;122;138.0;140.0;179;13;2.0;2.0
4;123;138.0;149.0;180;8;11.0;11.0
1;138;138.0;141.0;208;20;4.0;3.0
17;123;138.0;147.0;181;21;9.0;9.0
15;139;140.0;158.0;211;12;18.0;18.0
1;139;141.0;147.0;212;9;5.0;6.0
13;123;141.0;165.0;183;13;23.0;24.0
12;142;145.0;171.0;213;26;27.0;26.0
18;123;146.67170731978808;170.67170731978808;184;28;24.0;24.0
3;145;147.0;162.0;218;2;10.0;15.0
1;123;147.0;176.0;185;11;29.0;29.0
17;124;147.0;157.0;187;9;8.0;10.0
19;124;147.0;154.0;188;28;7.0;7.0
11;125;148.0;167.0;190;4;20.0;19.0
14;148;148.0;169.0;223;6;18.0;21.0
4;125;149.0;157.0;192;12;8.0;8.0
0;132;150.0;160.0;196;29;10.0;10.0
9;148;150.18671778378365;167.18671778378365;226;29;17.0;17.0
16;150;151.0;155.0;227;14;5.0;4.0
10;150;151.0;168.0;228;7;18.0;17.0
5;132;152.0;179.0;197;23;24.0;27.0
6;135;153.0;171.0;200;28;18.0;18.0
19;135;154.0;179.0;201;15;22.0;25.0
16;152;155.0;182.0;232;2;27.0;27.0
4;135;157.0;175.0;202;14;18.0;18.0
17;155;157.0;173.0;235;20;16.0;16.0
7;135;157.02901021010476;160.02901021010476;203;5;1.0;3.0
15;135;158.0;180.0;204;7;23.0;22.0
2;135;158.0;187.0;206;27;29.0;29.0
0;137;160.0;170.0;207;20;11.0;10.0
7;158;160.02901021010476;173.02901021010476;242;16;11.0;13.0
3;139;162.0;189.0;209;14;26.0;27.0
13;139;165.0;167.0;210;9;3.0;2.0
11;159;167.0;186.0;247;4;20.0;19.0
13;160;167.0;182.0;248;7;18.0;15.0
9;142;167.18671778378365;194.18671778378365;214;14;28.0;27.0
10;142;168.0;193.0;216;1;26.0;25.0
14;145;169.0;193.0;217;20;24.0;24.0
0;162;170.0;191.0;255;28;21.0;21.0
18;160;170.67170731978808;175.67170731978808;253;8;5.0;5.0
12;146;171.0;178.0;219;12;7.0;7.0
6;146;171.0;180.0;220;1;8.0;9.0
8;148;172.13958410541684;174.13958410541684;224;17;2.0;2.0
17;166;173.0;181.0;262;24;7.0;8.0
7;148;173.02901021010476;190.02901021010476;225;18;19.0;17.0
8;152;174.13958410541684;175.13958410541684;229;19;3.0;1.0
4;170;175.0;198.0;267;25;22.0;23.0
8;155;175.13958410541684;186.13958410541684;234;13;11.0;11.0
18;155;175.67170731978808;186.67170731978808;237;9;11.0;11.0
1;155;176.0;194.0;238;27;18.0;18.0
12;158;178.0;188.0;241;7;10.0;10.0
19;159;179.0;188.0;243;16;6.0;9.0
5;171;179.0;187.0;274;2;14.0;8.0
15;171;180.0;210.0;275;21;29.0;30.0
6;159;180.0;199.0;244;19;19.0;19.0
17;159;181.0;202.0;245;2;21.0;21.0
16;159;182.0;187.0;246;16;4.0;5.0
13;160;182.0;205.0;249;13;23.0;23.0
11;174;186.0;191.0;280;28;7.0;5.0
8;160;186.13958410541684;209.13958410541684;251;23;24.0;23.0
18;160;186.67170731978808;208.67170731978808;252;14;18.0;22.0
2;162;187.0;216.0;256;13;28.0;29.0
16;165;187.0;216.0;257;17;28.0;29.0
5;177;187.0;203.0;287;2;14.0;16.0
12;165;188.0;212.0;258;20;26.0;24.0
19;165;188.0;200.0;259;6;10.0;12.0
3;179;189.0;195.0;293;23;8.0;6.0
7;179;190.02901021010476;193.02901021010476;292;23;2.0;3.0
11;165;191.0;196.0;260;28;7.0;5.0
0;179;191.0;196.0;297;11;5.0;5.0
14;166;193.0;218.0;263;9;26.0;25.0
10;169;193.0;196.0;265;20;3.0;3.0
7;170;193.02901021010476;210.02901021010476;268;25;18.0;17.0
1;170;194.0;223.0;269;11;29.0;29.0
9;170;194.18671778378365;200.18671778378365;270;22;4.0;6.0
3;170;195.0;211.0;271;12;16.0;16.0
11;171;196.0;207.0;273;1;13.0;11.0
10;173;196.0;210.0;277;17;16.0;14.0
0;173;196.0;203.0;278;13;8.0;7.0
4;173;198.0;229.0;279;19;27.0;31.0
6;175;199.0;210.0;281;6;9.0;11.0
19;189;200.0;223.0;317;29;21.0;23.0
9;190;200.18671778378365;206.18671778378365;318;17;7.0;6.0
17;190;202.0;226.0;319;4;22.0;24.0
5;191;203.0;217.0;321;2;14.0;14.0
0;175;203.0;215.0;282;22;13.0;12.0
13;192;205.0;211.0;325;17;8.0;6.0
9;176;206.18671778378365;232.18671778378365;285;3;23.0;26.0
11;193;207.0;208.0;327;25;1.0;1.0
11;177;208.0;221.0;286;18;11.0;13.0
18;178;208.67170731978808;218.67170731978808;288;23;8.0;10.0
8;179;209.13958410541684;227.13958410541684;294;4;20.0;18.0
6;180;210.0;219.0;298;14;6.0;9.0
10;182;210.0;234.0;300;29;20.0;24.0
7;182;210.02901021010476;232.02901021010476;301;11;24.0;22.0
3;183;211.0;239.0;302;9;28.0;28.0
13;183;211.0;232.0;303;23;20.0;21.0
12;183;212.0;228.0;304;9;15.0;16.0
0;198;215.0;216.0;339;27;1.0;1.0
2;198;216.0;224.0;338;9;7.0;8.0
16;198;216.0;225.0;340;11;9.0;9.0
0;203;216.0;225.0;343;10;8.0;9.0
5;203;217.0;237.0;345;0;18.0;20.0
14;205;218.0;236.0;347;14;18.0;18.0
18;183;218.67170731978808;249.67170731978808;305;2;29.0;31.0
6;185;219.0;230.0;309;6;9.0;11.0
11;188;221.0;241.0;310;4;20.0;20.0
1;188;223.0;227.0;311;29;3.0;4.0
19;188;223.0;253.0;315;5;29.0;30.0
2;189;224.0;239.0;316;10;16.0;15.0
16;191;225.0;251.0;320;22;26.0;26.0
0;191;225.0;235.0;324;22;13.0;10.0
17;193;226.0;247.0;326;4;22.0;21.0
1;209;227.0;235.0;358;22;8.0;8.0
8;193;227.13958410541684;242.13958410541684;328;0;16.0;15.0
15;194;227.54088528783626;253.54088528783626;329;17;28.0;26.0
12;194;228.0;250.0;330;24;23.0;22.0
4;198;229.0;233.0;332;24;3.0;4.0
6;198;230.0;237.0;333;22;7.0;7.0
13;198;232.0;244.0;335;5;13.0;12.0
7;200;232.02901021010476;237.02901021010476;341;26;9.0;5.0
9;213;232.18671778378365;240.18671778378365;366;17;7.0;8.0
10;203;234.0;255.0;342;7;18.0;21.0
1;203;235.0;240.0;344;9;5.0;5.0
0;203;235.0;245.0;346;4;7.0;10.0
14;215;236.0;242.0;376;28;6.0;6.0
6;205;237.0;256.0;348;23;19.0;19.0
5;205;237.0;251.0;350;0;18.0;14.0
7;217;237.02901021010476;238.02901021010476;382;10;2.0;1.0
7;205;238.02901021010476;255.02901021010476;351;15;17.0;17.0
2;205;239.0;240.0;352;21;1.0;1.0
3;217;239.0;249.0;392;23;8.0;10.0
2;206;240.0;252.0;353;11;11.0;12.0
1;206;240.0;252.0;354;2;11.0;12.0
9;206;240.18671778378365;267.18671778378365;355;9;26.0;27.0
11;206;241.0;268.0;356;15;27.0;27.0
14;209;242.0;248.0;357;15;6.0;6.0
8;210;242.13958410541684;262.1395841054168;359;10;19.0;19.99999999999997
13;210;244.0;256.0;360;22;13.0;12.0
0;210;245.0;257.0;361;14;10.0;12.0
17;223;247.0;252.0;405;14;5.0;5.0
14;213;248.0;274.0;364;19;28.0;26.0
3;213;249.0;267.0;365;8;21.0;18.0
4;227;249.4039135070071;252.4039135070071;408;27;2.0;3.0
18;213;249.67170731978808;270.6717073197881;367;15;19.0;21.0
12;213;250.0;252.0;368;5;4.0;2.0
16;213;251.0;266.0;369;23;14.0;15.0
5;213;251.0;267.0;370;9;19.0;16.0
2;215;252.0;276.0;378;17;25.0;24.0
12;228;252.0;281.0;416;8;28.0;29.0
1;231;252.0;274.0;417;6;23.0;22.0
17;231;252.0;261.0;418;21;9.0;9.0
4;235;252.4039135070071;270.40391350700713;419;14;18.0;18.00000000000003
19;236;253.0;276.0;420;8;24.0;23.0
15;217;253.54088528783626;259.54088528783626;380;16;7.0;6.0
10;217;255.0;261.0;383;24;3.0;6.0
7;217;255.02901021010476;267.02901021010473;390;12;14.0;11.999999999999972
6;218;256.0;278.0;393;10;21.0;22.0
13;238;256.0;279.0;425;13;23.0;23.0
0;218;257.0;268.0;395;14;10.0;11.0
15;239;259.54088528783626;280.54088528783626;427;11;20.0;21.0
17;239;261.0;272.0;431;17;13.0;11.0
10;239;261.0;263.0;435;28;2.0;2.0
8;218;262.1395841054168;278.1395841054168;396;18;17.0;16.0
10;219;263.0;285.0;397;25;20.0;22.0
16;219;266.0;275.0;399;4;6.0;9.0
3;219;267.0;281.0;400;12;16.0;14.0
5;219;267.0;286.0;401;11;19.0;19.0
7;221;267.02901021010473;284.02901021010473;402;25;18.0;17.0
9;223;267.18671778378365;287.18671778378365;403;21;20.0;20.0
11;223;268.0;287.0;406;17;18.0;19.0
0;226;268.0;293.0;407;16;23.0;25.0
4;247;270.40391350700713;272.40391350700713;448;28;3.0;2.0
18;227;270.6717073197881;291.6717073197881;409;15;19.0;21.0
17;227;272.0;294.0;411;27;24.0;22.0
4;251;272.40391350700713;286.40391350700713;453;23;15.0;14.0
14;227;274.0;294.0;412;21;20.0;20.0
1;236;274.0;292.0;422;26;17.0;18.0
16;238;275.0;281.0;423;16;4.0;6.0
2;238;276.0;297.0;424;1;18.0;21.0
19;238;276.0;296.0;426;13;22.0;20.0
6;239;278.0;299.0;428;0;20.0;21.0
8;239;278.1395841054168;305.1395841054168;430;29;26.0;27.0
13;239;279.0;284.0;437;9;3.0;5.0
15;240;280.54088528783626;299.54088528783626;439;12;18.0;19.0
16;254;281.0;309.0;466;17;28.0;28.0
3;255;281.0;296.0;467;12;16.0;15.0
13;255;284.0;291.0;469;28;6.0;7.0
7;241;284.02901021010473;286.02901021010473;440;5;1.0;2.0
10;244;285.0;288.0;441;4;1.0;3.0
5;244;286.0;301.0;442;2;14.0;15.0
7;257;286.02901021010473;299.02901021010473;477;12;14.0;13.0
4;244;286.40391350700713;306.40391350700713;443;26;21.0;20.0
11;244;287.0;312.0;444;9;24.0;25.0
9;244;287.18671778378365;313.18671778378365;445;18;25.0;26.0
10;247;288.0;299.0;447;16;11.0;11.0
13;250;291.0;295.0;450;2;4.0;4.0
18;250;291.6717073197881;317.6717073197881;452;11;25.0;26.0
1;264;292.0;305.0;486;18;13.0;13.0
0;264;293.0;300.0;487;17;5.0;7.0
14;251;294.0;312.0;454;14;18.0;18.0
17;251;294.0;316.0;455;22;21.0;22.0
13;251;295.0;309.0;457;10;14.0;14.0
3;270;296.0;302.0;496;17;9.0;6.0
19;252;296.0;312.0;458;10;16.0;16.0
2;252;297.0;302.0;459;0;4.0;5.0
6;252;299.0;304.0;460;14;6.0;5.0
10;274;299.0;315.0;500;2;16.0;16.0
7;254;299.02901021010473;306.02901021010473;462;7;6.0;7.0
15;254;299.54088528783626;315.54088528783626;464;28;16.0;16.0
0;254;300.0;319.0;465;26;18.0;19.0
5;257;301.0;323.0;474;21;20.0;22.0
2;257;302.0;322.0;475;2;20.0;20.0
3;277;302.0;315.0;506;20;10.0;13.0
6;257;304.0;326.0;476;0;20.0;22.0
1;281;305.0;307.0;509;4;4.0;2.0
8;257;305.1395841054168;328.1395841054168;478;15;23.0;23.0
7;282;306.02901021010473;312.02901021010473;511;7;6.0;6.0
4;259;306.40391350700713;308.40391350700713;479;16;2.0;2.0
1;260;307.0;319.0;481;7;12.0;12.0
4;260;308.40391350700713;316.40391350700713;482;6;7.0;8.0
16;260;309.0;317.0;483;4;6.0;8.0
13;286;309.0;323.0;517;27;12.0;14.0
11;286;312.0;333.0;520;26;19.0;21.0
14;290;312.0;325.0;523;5;14.0;13.0
19;260;312.0;323.0;485;1;8.0;11.0
7;264;312.02901021010473;339.02901021010473;488;9;27.0;27.0
9;267;313.18671778378365;327.18671778378365;489;26;14.0;14.0
3;267;315.0;322.0;491;21;6.0;7.0
10;274;315.0;327.0;497;10;13.0;12.0
15;274;315.54088528783626;316.54088528783626;498;3;2.0;1.0
17;274;316.0;339.0;499;25;20.0;23.0
4;276;316.40391350700713;325.40391350700713;501;12;8.0;9.0
15;276;316.54088528783626;339.54088528783626;502;23;28.0;23.0
16;277;317.0;330.0;503;13;14.0;13.0
1;277;319.0;332.0;504;19;14.0;13.0
0;277;319.0;340.0;505;24;22.0;21.0
2;279;322.0;339.0;507;23;16.0;17.0
3;281;322.0;336.0;510;29;15.0;14.0
13;285;323.0;335.0;514;10;14.0;12.0
19;302;323.0;337.0;544;11;17.0;14.0
5;285;323.0;340.0;515;14;19.0;17.0
14;302;325.0;334.0;546;8;9.0;9.0
4;285;325.40391350700713;351.40391350700713;516;15;26.0;26.0
6;286;326.0;332.0;518;1;8.0;6.0
10;291;327.0;346.0;524;13;18.0;19.0
9;292;327.18671778378365;340.18671778378365;525;6;16.0;13.0
8;292;328.1395841054168;354.1395841054168;526;23;24.0;26.0
16;292;330.0;333.0;527;1;4.0;3.0
6;293;332.0;340.0;528;1;8.0;8.0
1;310;332.0;342.0;559;0;12.0;10.0
11;311;333.0;340.0;562;28;7.0;7.0
16;293;333.0;351.0;529;20;18.0;18.0
14;297;334.0;361.0;530;27;27.0;27.0
13;313;335.0;346.0;565;6;9.0;11.0
18;298;335.46033805666036;340.46033805666036;531;19;4.0;5.0
19;298;337.0;338.0;532;3;2.0;1.0
19;298;338.0;339.0;533;3;2.0;1.0
2;298;339.0;363.0;534;25;26.0;24.0
17;299;339.0;355.0;536;20;16.0;16.0
19;300;339.0;364.0;538;27;22.0;25.0
7;314;339.02901021010473;355.02901021010473;573;15;17.0;16.0
15;301;339.54088528783626;349.54088528783626;541;18;9.0;10.0
11;315;340.0;364.0;575;11;25.0;24.0
6;301;340.0;362.0;542;7;21.0;22.0
5;302;340.0;357.0;545;9;19.0;17.0
0;319;340.0;351.0;580;20;11.0;11.0
18;302;340.46033805666036;355.46033805666036;549;14;18.0;15.0
1;305;342.0;371.0;552;28;28.0;29.0
9;305;345.4447620450534;360.4447620450534;553;6;16.0;15.0
10;307;346.0;373.0;554;3;27.0;27.0
13;325;346.0;357.0;591;8;11.0;11.0
15;307;349.54088528783626;373.54088528783626;555;19;27.0;24.0
16;328;351.0;369.0;595;12;19.0;18.0
0;309;351.0;380.0;556;7;29.0;29.0
4;328;351.40391350700713;358.40391350700713;597;6;7.0;7.0
3;310;353.41622613342383;381.41622613342383;558;11;28.0;28.0
8;311;354.1395841054168;372.1395841054168;563;22;20.0;18.0
17;313;355.0;365.0;564;28;11.0;10.0
7;313;355.02901021010473;375.02901021010473;567;25;18.0;20.0
12;313;355.40019107938195;384.40019107938195;568;28;27.0;29.0
18;314;355.46033805666036;359.46033805666036;570;12;2.0;4.0
13;314;357.0;372.0;572;1;15.0;15.0
4;315;358.40391350700713;384.40391350700713;576;4;26.0;26.0
18;319;359.46033805666036;381.46033805666036;579;28;24.0;22.0
9;334;360.4447620450534;370.4447620450534;608;11;9.0;10.0
14;334;361.0;374.0;609;4;14.0;13.0
6;324;362.0;363.0;584;17;3.0;1.0
2;324;363.0;381.0;585;5;16.0;18.0
6;324;363.0;376.0;588;2;10.0;13.0
11;325;364.0;367.0;589;14;3.0;3.0
19;325;364.0;388.0;590;15;22.0;24.0
17;325;365.0;380.0;592;18;13.0;15.0
11;327;367.0;370.0;593;8;7.0;3.0
16;327;369.0;392.0;594;15;24.0;23.0
11;328;370.0;394.0;596;9;24.0;24.0
9;341;370.4447620450534;391.4447620450534;627;23;21.0;21.0
1;328;371.0;382.0;598;2;11.0;11.0
13;330;372.0;394.0;599;12;21.0;22.0
8;343;372.1395841054168;392.1395841054168;635;28;21.0;20.0
10;330;373.0;377.0;600;0;2.0;4.0
15;331;373.54088528783626;391.54088528783626;601;12;18.0;18.0
14;333;374.0;391.0;603;25;14.0;17.0
7;333;375.02901021010473;381.02901021010473;605;29;5.0;6.0
6;334;376.0;386.0;606;3;8.0;10.0
10;350;377.0;393.0;648;2;16.0;16.0
17;334;380.0;384.0;607;6;2.0;4.0
0;335;380.0;390.0;613;10;8.0;10.0
2;340;381.0;396.0;615;16;15.0;15.0
7;340;381.02901021010473;395.02901021010473;617;6;14.0;14.0
3;340;381.41622613342383;406.41622613342383;619;7;25.0;25.0
18;353;381.46033805666036;405.46033805666036;656;17;27.0;24.0
1;341;382.0;390.0;621;22;8.0;8.0
17;341;384.0;400.0;623;18;13.0;16.0
12;341;384.40019107938195;390.40019107938195;624;18;7.0;6.0
4;341;384.40391350700713;407.40391350700713;625;25;22.0;23.0
6;341;386.0;395.0;626;1;8.0;9.0
19;341;388.0;409.0;629;27;22.0;21.0
1;356;390.0;397.0;669;8;7.0;7.0
0;342;390.0;405.0;632;22;13.0;15.0
12;342;390.40019107938195;405.40019107938195;633;23;16.0;15.0
14;344;391.0;418.0;637;13;29.0;27.0
9;346;391.4447620450534;395.4447620450534;638;7;5.0;4.0
15;346;391.54088528783626;421.54088528783626;639;1;29.0;30.0
16;348;392.0;398.0;642;1;4.0;6.0
8;349;392.1395841054168;404.1395841054168;646;7;12.0;12.0
10;350;393.0;395.0;647;24;3.0;2.0
11;350;394.0;413.0;649;26;19.0;19.0
13;363;394.0;408.0;681;25;17.0;14.0
6;352;395.0;418.0;653;7;21.0;23.0
10;352;395.0;418.0;654;29;20.0;23.0
7;353;395.02901021010473;416.02901021010473;655;25;18.0;21.0
9;355;395.4447620450534;422.4447620450534;659;0;28.0;27.0
2;355;396.0;397.0;660;12;2.0;1.0
2;370;397.0;407.0;695;9;7.0;10.0
1;355;397.0;400.0;661;25;3.0;3.0
16;355;398.0;415.0;663;0;16.0;17.0
1;375;400.0;413.0;700;19;14.0;13.0
17;355;400.0;422.0;664;2;21.0;22.0
8;356;404.1395841054168;415.1395841054168;667;7;12.0;11.0
0;356;405.0;427.0;668;24;22.0;22.0
12;376;405.40019107938195;425.40019107938195;706;10;19.0;20.0
18;359;405.46033805666036;423.46033805666036;670;15;19.0;18.0
3;359;406.41622613342383;407.41622613342383;671;3;3.0;1.0
2;360;407.0;433.0;674;24;28.0;26.0
4;379;407.40391350700713;413.40391350700713;712;1;7.0;6.0
3;360;407.41622613342383;417.41622613342383;676;23;8.0;10.0
13;360;408.0;423.0;677;26;15.0;15.0
19;379;409.0;426.0;715;18;17.0;17.0
11;360;413.0;437.0;678;9;24.0;24.0
1;361;413.0;444.0;679;23;27.0;31.0
4;367;413.40391350700713;420.40391350700713;685;5;8.0;7.0
16;367;415.0;425.0;688;29;14.0;10.0
8;367;415.1395841054168;430.1395841054168;690;9;14.0;15.0
7;381;416.02901021010473;418.02901021010473;726;10;2.0;2.0
3;382;417.41622613342383;445.41622613342383;727;11;28.0;28.0
14;368;418.0;435.0;692;12;18.0;17.0
6;368;418.0;438.0;693;28;18.0;20.0
10;382;418.0;434.0;729;26;15.0;16.0
7;370;418.02901021010473;427.02901021010473;696;24;11.0;9.0
4;372;420.40391350700713;432.40391350700713;699;13;12.0;12.0
15;375;421.54088528783626;426.54088528783626;701;3;2.0;5.0
17;388;422.0;434.0;739;7;15.0;12.0
9;375;422.4447620450534;444.4447620450534;702;27;21.0;22.0
13;375;423.0;445.0;703;13;23.0;22.0
18;376;423.46033805666036;438.46033805666036;705;10;16.0;15.0
16;378;425.0;441.0;708;29;14.0;16.0
12;378;425.40019107938195;452.40019107938195;709;8;28.0;27.0
19;379;426.0;431.0;711;28;7.0;5.0
15;379;426.54088528783626;448.54088528783626;713;26;22.0;22.0
0;379;427.0;439.0;714;22;13.0;12.0
