server;arrival;start;end;client;class;estimated_proc_time;real_proc_time
0;1;1.0;31.0;0;10;29.0;30.0
2;1;1.0;23.0;1;14;20.0;22.0
5;4;4.0;32.0;3;12;27.0;28.0
6;4;4.0;22.0;2;1;18.0;18.0
7;4;4.0;5.0;4;28;2.0;1.0
10;5;5.0;21.0;5;2;14.0;16.0
12;7;7.0;8.0;9;3;2.0;1.0
13;7;7.0;15.0;6;23;8.0;8.0
16;7;7.0;25.0;7;19;20.0;18.0
19;7;7.0;29.0;8;10;21.0;22.0
14;12;12.0;14.0;13;15;2.0;2.0
15;12;12.0;35.0;11;4;22.0;23.0
12;12;12.0;37.0;12;26;28.0;25.0
7;13;13.0;23.0;14;23;11.0;10.0
14;13;14.0;17.0;15;11;3.0;3.0
9;13;14.053030827311291;34.05303082731129;16;21;19.0;20.0
1;17;17.0;34.0;17;22;19.0;17.0
3;18;18.0;44.0;18;18;26.0;26.0
4;18;18.0;31.0;19;23;13.0;13.0
14;18;18.0;21.0;20;11;3.0;3.0
13;18;18.0;34.0;21;2;19.0;16.0
8;19;19.184290053069795;48.184290053069795;22;29;29.0;29.0
14;19;21.0;36.0;23;23;16.0;15.0
10;22;22.0;23.0;24;6;1.0;1.0
6;22;22.0;39.0;25;23;19.0;17.0
11;23;23.0;34.0;26;2;11.0;11.0
7;23;23.0;31.0;27;16;8.0;8.0
10;23;23.0;27.0;28;21;3.0;4.0
17;25;25.0;27.0;29;26;2.0;2.0
2;25;25.0;31.0;30;5;5.0;6.0
17;27;27.0;31.0;32;22;7.0;4.0
10;27;27.0;28.0;31;6;1.0;1.0
10;27;28.0;44.0;33;2;14.0;16.0
19;29;29.0;32.0;36;11;2.0;3.0
18;30;30.542408903711227;45.54240890371123;39;28;17.0;15.0
17;30;31.0;32.0;40;5;3.0;1.0
4;29;31.0;38.0;35;17;9.0;7.0
7;29;31.0;32.0;37;4;1.0;1.0
2;29;31.0;45.0;38;19;15.0;14.0
0;31;31.0;49.0;41;29;19.0;18.0
17;32;32.0;37.0;44;9;4.0;5.0
7;32;32.0;35.0;46;28;2.0;3.0
19;32;32.0;34.0;42;11;2.0;2.0
5;32;32.0;40.0;43;15;10.0;8.0
11;34;34.0;40.0;49;20;8.0;6.0
1;32;34.0;43.0;45;14;9.0;9.0
13;32;34.0;35.0;47;21;1.0;1.0
19;32;34.0;52.0;48;1;19.0;18.0
9;35;35.0;42.0;50;1;8.0;7.0
7;35;35.0;41.0;51;27;6.0;6.0
14;36;36.0;55.0;52;20;19.0;19.0
15;36;36.0;62.0;53;28;27.0;26.0
17;37;37.0;45.0;54;2;12.0;8.0
13;37;37.0;61.0;55;1;24.0;24.0
4;38;38.0;64.0;57;9;26.0;26.0
12;38;38.0;60.0;58;18;22.0;22.0
6;39;39.0;64.0;59;17;25.0;25.0
11;40;40.0;49.0;60;12;8.0;9.0
5;40;40.0;64.0;61;29;26.0;24.0
7;40;41.0;53.0;62;17;11.0;12.0
16;40;41.83507022194761;49.83507022194761;63;9;7.0;8.0
9;42;42.0;43.0;64;20;2.0;1.0
1;42;43.0;67.0;65;12;23.0;24.0
3;44;44.0;55.0;69;21;13.0;11.0
9;44;44.0;73.0;66;4;27.0;29.0
10;44;44.0;45.0;67;3;1.0;1.0
17;44;45.0;48.0;68;23;4.0;3.0
10;44;45.0;73.0;70;13;25.0;28.0
2;44;45.0;61.0;71;8;17.0;16.0
18;46;46.0;51.0;72;4;5.0;5.0
17;47;48.0;54.0;82;5;3.0;6.0
8;47;48.184290053069795;76.18429005306979;77;29;29.0;27.999999999999993
11;46;49.0;60.0;73;2;11.0;11.0
0;46;49.0;69.0;74;19;22.0;20.0
16;47;49.83507022194761;50.83507022194761;75;24;1.0;1.0
16;47;50.83507022194761;62.83507022194761;76;14;15.0;12.0
18;47;51.0;66.0;78;3;15.0;15.0
19;47;52.0;55.0;79;3;2.0;3.0
7;53;53.0;63.0;87;23;11.0;10.0
17;47;54.0;64.0;80;16;10.0;10.0
3;55;55.0;65.0;89;15;9.0;10.0
14;55;55.0;78.0;90;19;22.0;23.0
11;59;60.0;81.0;104;22;18.0;21.0
12;57;60.0;84.0;101;14;24.0;24.0
13;57;61.0;81.0;103;19;22.0;20.0
2;47;61.0;87.0;81;2;25.0;26.0
15;51;62.0;90.0;83;26;23.0;28.0
16;59;62.83507022194761;73.8350702219476;110;8;11.0;10.999999999999993
7;51;63.0;83.0;84;0;21.0;20.0
17;51;64.0;76.0;85;18;11.0;12.0
5;51;64.0;84.0;86;16;19.0;20.0
6;53;64.0;73.0;88;15;8.0;9.0
3;64;65.0;73.0;119;28;9.0;8.0
18;55;66.0;82.0;91;22;17.0;16.0
1;55;67.0;87.0;92;27;19.0;20.0
19;55;67.71469603634463;83.71469603634463;94;23;16.0;16.0
0;55;69.0;88.0;95;4;21.0;19.0
3;64;73.0;83.0;125;2;7.0;10.0
9;72;73.0;93.0;128;14;22.0;20.0
10;55;73.0;86.0;97;10;14.0;13.0
6;56;73.0;89.0;98;11;16.0;16.0
16;57;73.8350702219476;76.8350702219476;100;2;3.0;3.0
17;74;76.0;83.0;131;22;7.0;7.0
8;57;76.18429005306979;94.18429005306979;102;19;16.0;18.0
16;59;76.8350702219476;87.8350702219476;106;13;11.0;11.0
14;59;78.0;81.0;107;15;2.0;3.0
11;60;81.0;92.0;111;20;8.0;11.0
14;78;81.0;85.0;141;14;5.0;4.0
13;78;81.0;103.0;142;19;22.0;22.0
18;61;82.0;87.0;113;2;5.0;5.0
17;79;83.0;105.0;144;10;23.0;22.0
3;63;83.0;113.0;114;27;28.0;30.0
7;81;83.0;87.0;147;28;2.0;4.0
19;63;83.71469603634463;97.71469603634463;115;26;15.0;14.0
12;63;84.0;114.0;116;6;28.0;30.0
5;63;84.0;103.0;117;8;19.0;19.0
4;82;84.77475565471636;111.77475565471636;151;14;26.0;27.0
14;82;85.0;105.0;152;9;22.0;20.0
10;64;86.0;110.0;121;15;24.0;24.0
18;64;87.0;106.0;123;16;19.0;19.0
1;68;87.0;111.0;126;6;25.0;24.0
7;72;87.0;98.0;129;23;11.0;11.0
16;72;87.8350702219476;107.8350702219476;130;10;20.0;20.0
0;88;88.0;108.0;159;28;19.0;20.0
6;74;89.0;104.0;132;11;16.0;15.0
15;74;90.0;112.0;133;18;22.0;22.0
11;88;92.0;104.0;162;5;12.0;12.0
9;88;93.0;120.0;163;4;27.0;27.0
8;77;94.18429005306979;109.18429005306979;135;26;16.0;15.0
19;77;97.71469603634463;112.71469603634463;136;18;13.0;15.0
