server;arrival;start;end;client;class;estimated_proc_time;real_proc_time
0;1;1.0;27.0;0;5;26.0;26.0
1;1;1.0;19.0;1;25;17.0;18.0
5;2;2.0;21.0;2;27;19.0;19.0
6;2;2.0;11.0;3;20;11.0;9.0
8;2;2.0;14.0;6;17;13.0;12.0
9;7;7.0;19.0;8;20;11.0;12.0
10;7;7.0;29.0;7;12;21.0;22.0
11;8;8.0;18.0;9;27;11.0;10.0
3;9;9.0;19.0;10;5;7.0;10.0
7;9;9.0;27.0;11;23;15.0;18.0
12;9;9.0;34.0;12;23;24.0;25.0
13;11;11.0;20.0;15;3;10.0;9.0
14;11;11.0;22.0;14;9;11.0;11.0
15;11;11.0;33.0;13;8;21.0;22.0
16;11;11.0;27.0;16;13;17.0;16.0
17;12;12.0;20.0;17;11;6.0;8.0
18;12;12.0;27.0;18;22;15.0;15.0
19;13;13.0;37.0;19;27;24.0;24.0
6;14;14.0;42.0;23;10;27.0;28.0
8;14;14.0;25.0;20;5;12.0;11.0
4;14;14.07748100020852;16.077481000208522;21;22;1.0;2.0000000000000018
4;16;16.077481000208522;39.07748100020852;25;24;25.0;23.0
11;16;18.0;27.0;24;24;10.0;9.0
3;16;19.0;24.0;26;2;6.0;5.0
9;16;19.0;25.0;27;22;5.0;6.0
1;16;19.0;45.0;28;15;26.0;26.0
17;16;20.0;25.0;29;24;3.0;5.0
13;16;20.0;45.0;31;6;23.0;25.0
5;16;21.0;42.0;32;10;22.0;21.0
14;18;22.0;47.0;33;22;27.0;25.0
3;19;24.0;35.0;35;8;10.0;11.0
17;21;25.0;32.0;36;3;6.0;7.0
9;21;25.0;39.0;37;27;12.0;14.0
8;21;25.0;40.0;38;26;16.0;15.0
2;23;25.480277210650172;41.48027721065017;39;18;13.0;16.0
18;27;27.0;30.0;44;27;3.0;3.0
16;23;27.0;52.0;40;21;26.0;25.0
7;23;27.0;48.0;41;22;19.0;21.0
11;24;27.0;40.0;42;27;11.0;13.0
0;27;27.0;50.0;43;4;21.0;23.0
10;27;29.0;49.0;45;12;21.0;20.0
18;30;30.0;40.0;51;8;9.0;10.0
17;27;32.0;38.0;47;27;6.0;6.0
15;27;33.0;50.0;48;28;17.0;17.0
12;28;34.0;38.0;49;22;5.0;4.0
3;30;35.0;60.0;50;23;26.0;25.0
19;32;37.0;61.0;52;28;24.0;24.0
17;32;38.0;50.0;53;6;12.0;12.0
12;34;38.0;59.0;54;5;20.0;21.0
9;35;39.0;50.0;55;20;11.0;11.0
4;35;39.07748100020852;54.07748100020852;56;16;14.0;15.0
18;38;40.0;56.0;57;22;15.0;16.0
11;38;40.0;54.0;58;5;13.0;14.0
8;39;40.0;59.0;59;21;20.0;19.0
2;41;41.48027721065017;52.48027721065017;66;3;11.0;11.0
6;42;42.0;49.0;69;12;7.0;7.0
5;39;42.0;48.0;60;18;8.0;6.0
13;39;45.0;54.0;61;23;10.0;9.0
1;41;45.0;66.0;62;24;22.0;21.0
14;41;47.0;50.0;64;16;4.0;3.0
7;41;48.0;76.0;65;28;27.0;28.0
5;42;48.0;55.0;67;15;9.0;7.0
