server;arrival;start;end;client;class;estimated_proc_time;real_proc_time
2;2;2.0;12.0;0;6;10.0;10.0
3;2;2.0;21.0;1;23;20.0;19.0
4;3;3.0;11.0;2;22;8.0;8.0
5;3;3.0;32.0;3;3;28.0;29.0
6;5;5.0;19.0;4;18;11.0;14.0
7;5;5.0;11.0;5;8;6.0;6.0
8;6;6.0;15.0;16;8;9.0;9.0
9;6;6.0;10.0;6;5;4.0;4.0
11;6;6.0;22.0;7;2;16.0;16.0
13;6;6.0;19.0;8;1;9.0;13.0
14;6;6.0;8.0;9;4;2.0;2.0
15;6;6.0;25.0;10;28;20.0;19.0
16;6;6.0;13.0;12;0;10.0;7.0
17;6;6.0;25.0;13;5;20.0;19.0
18;6;6.0;7.0;14;20;1.0;1.0
19;6;6.0;21.0;15;13;16.0;15.0
18;9;9.0;15.0;17;23;5.0;6.0
14;9;9.0;37.0;18;28;26.0;28.0
9;10;10.0;18.0;20;6;8.0;8.0
10;10;10.632650936544925;21.632650936544927;21;21;11.0;11.000000000000002
12;13;13.0;22.0;22;22;7.0;9.0
16;15;15.0;44.0;23;24;29.0;29.0
18;15;15.0;29.0;24;25;16.0;14.0
0;17;17.0;25.0;25;25;9.0;8.0
1;17;17.0;32.0;26;11;14.0;15.0
7;18;18.0;30.0;27;1;12.0;12.0
4;18;18.0;43.0;28;16;28.0;25.0
8;21;21.0;45.0;31;23;25.0;24.0
2;21;21.0;45.0;36;27;23.0;24.0
9;21;21.0;32.0;29;13;10.0;11.0
13;21;21.0;47.0;30;13;28.0;26.0
6;21;21.0;34.0;32;16;14.0;13.0
19;21;21.0;33.0;33;25;12.0;12.0
3;21;21.0;28.0;34;14;6.0;7.0
10;21;21.632650936544927;34.63265093654493;35;28;13.0;13.0
12;21;22.0;34.0;37;17;12.0;12.0
11;21;22.0;40.0;38;2;16.0;18.0
0;25;25.0;45.0;49;27;18.0;20.0
17;21;25.0;34.0;39;28;12.0;9.0
15;21;25.0;39.0;43;3;12.0;14.0
3;27;28.0;42.0;58;19;13.0;14.0
18;21;29.0;51.0;44;21;20.0;22.0
7;30;30.0;52.0;60;5;22.0;22.0
1;21;32.0;46.0;46;24;14.0;14.0
9;25;32.0;55.0;47;15;23.0;23.0
5;25;32.0;43.0;48;8;9.0;11.0
19;26;33.0;57.0;50;15;24.0;24.0
12;26;34.0;49.0;51;14;14.0;15.0
6;26;34.0;43.0;52;25;9.0;9.0
17;27;34.0;45.0;53;27;12.0;11.0
10;27;34.63265093654493;64.63265093654493;54;2;29.0;30.000000000000007
14;37;37.0;53.0;66;22;16.0;16.0
15;27;39.0;46.0;55;19;6.0;7.0
11;27;40.0;53.0;56;18;13.0;13.0
3;27;42.0;48.0;57;9;3.0;6.0
4;30;43.0;70.0;59;9;26.0;27.0
6;30;43.0;60.0;61;22;18.0;17.0
5;33;43.0;57.0;62;6;16.0;14.0
16;37;44.0;57.0;63;3;13.0;13.0
0;37;45.0;75.0;64;29;24.0;30.0
8;37;45.0;53.0;65;16;10.0;8.0
2;38;45.0;73.0;67;20;27.0;28.0
17;38;45.0;56.0;68;23;10.0;11.0
1;43;46.0;61.0;69;24;14.0;15.0
15;43;46.0;54.0;71;11;9.0;8.0
13;43;47.0;56.0;72;28;9.0;9.0
3;48;48.0;56.0;74;12;7.0;8.0
12;48;49.0;67.0;73;3;15.0;18.0
18;51;51.0;56.0;81;17;6.0;5.0
7;51;52.0;56.0;82;17;4.0;4.0
8;53;53.0;66.0;87;0;11.0;13.0
14;53;53.0;57.0;86;10;5.0;4.0
11;51;53.0;72.0;79;20;19.0;19.0
15;51;54.0;64.0;83;20;10.0;10.0
9;50;55.0;61.0;75;20;4.0;6.0
7;50;56.0;70.0;76;12;10.0;14.0
18;51;56.0;64.0;78;17;6.0;8.0
13;51;56.0;63.0;80;6;7.0;7.0
17;51;56.0;58.0;84;7;3.0;2.0
3;53;56.0;65.0;85;7;8.0;9.0
