server;arrival;start;end;client;class;estimated_proc_time;real_proc_time
3;1;1.0;19.0;0;18;19.0;18.0
4;1;1.0;12.0;1;29;10.0;11.0
5;1;1.0;12.0;2;28;12.0;11.0
6;4;4.0;13.0;3;20;8.0;9.0
11;4;4.0;5.0;4;28;1.0;1.0
1;8;8.0;10.0;5;14;2.0;2.0
12;8;8.0;20.0;6;28;11.0;12.0
14;8;8.0;38.0;7;25;28.0;30.0
16;8;8.0;26.0;8;0;17.0;18.0
0;9;9.0;10.0;9;14;3.0;1.0
17;9;9.0;15.0;10;13;8.0;6.0
18;11;11.0;19.0;14;27;9.0;8.0
19;11;11.0;27.0;18;1;18.0;16.0
0;11;11.0;25.0;13;12;15.0;14.0
11;11;11.0;27.0;20;22;16.0;16.0
4;11;12.0;21.0;11;15;7.0;9.0
5;11;12.0;29.0;12;21;20.0;17.0
2;11;12.021845957351653;31.02184595735165;15;1;18.0;19.0
10;11;12.880287299834508;29.880287299834507;17;29;17.0;17.0
6;13;13.0;20.0;21;21;10.0;7.0
15;11;13.099934324655194;38.099934324655194;19;1;23.0;25.0
17;15;15.0;30.0;23;11;14.0;15.0
18;15;19.0;47.0;24;24;28.0;28.0
3;15;19.0;43.0;25;16;28.0;24.0
8;17;19.013437344767787;32.01343734476779;26;26;13.0;13.0
1;18;19.36237212443573;21.36237212443573;27;2;4.0;2.0
12;20;20.0;46.0;31;17;28.0;26.0
6;18;20.0;24.0;28;7;4.0;4.0
4;20;21.0;49.0;30;11;25.0;28.0
1;20;21.36237212443573;28.36237212443573;32;19;5.0;7.0
13;22;22.023083883008198;36.0230838830082;33;7;14.0;14.0
7;22;22.724323980789563;32.72432398078956;34;27;7.0;10.0
9;23;23.191501537918345;40.19150153791834;35;28;17.0;16.999999999999996
6;23;24.0;48.0;36;14;26.0;24.0
0;23;25.0;29.0;37;14;3.0;4.0
16;26;26.0;37.0;38;10;8.0;11.0
19;28;28.0;37.0;39;14;10.0;9.0
11;28;28.0;39.0;40;25;11.0;11.0
1;28;28.36237212443573;29.36237212443573;41;3;3.0;1.0
0;29;29.0;52.0;44;17;21.0;23.0
