server;arrival;start;end;client;class;estimated_proc_time;real_proc_time
0;2;2.0;30.0;2;16;28.0;28.0
1;2;2.0;20.0;0;26;16.0;18.0
3;2;2.0;19.0;1;2;15.0;17.0
4;3;3.0;20.0;3;2;17.0;17.0
5;3;3.0;16.0;4;7;15.0;13.0
6;3;3.0;22.0;5;15;20.0;19.0
9;5;5.0;32.0;8;18;29.0;27.0
10;5;5.0;7.0;9;0;2.0;2.0
11;5;5.0;13.0;6;28;9.0;8.0
12;5;5.0;6.0;7;28;1.0;1.0
13;5;5.0;18.0;10;7;13.0;13.0
15;7;7.0;24.0;11;10;17.0;17.0
16;9;9.0;35.0;13;26;26.0;26.0
17;9;9.0;36.0;12;12;28.0;27.0
18;10;10.0;16.0;14;28;6.0;6.0
19;10;10.0;29.0;15;27;19.0;19.0
12;10;10.0;17.0;16;7;5.0;7.0
10;12;12.0;21.0;27;19;11.0;9.0
14;12;12.044167403554848;16.044167403554848;22;0;4.0;4.0
11;12;13.0;24.0;18;7;12.0;11.0
18;12;16.0;30.0;17;20;17.0;14.0
5;12;16.0;33.0;19;20;16.0;17.0
14;12;16.044167403554848;29.044167403554848;23;13;12.0;13.0
2;12;16.557443368200854;42.55744336820085;24;2;25.0;25.999999999999996
12;12;17.0;35.0;25;25;19.0;18.0
13;12;18.0;23.0;26;2;6.0;5.0
8;16;19.376738385283794;24.376738385283794;28;16;3.0;5.0
4;20;20.0;33.0;36;10;13.0;13.0
1;20;20.0;38.0;38;27;17.0;18.0
10;21;21.0;22.0;41;27;1.0;1.0
10;16;22.0;44.0;29;24;20.0;22.0
6;17;22.0;43.0;30;9;20.0;21.0
7;19;22.153472236781404;28.153472236781404;32;25;6.0;6.0
13;19;23.0;32.0;33;26;10.0;9.0
15;19;24.0;33.0;34;2;9.0;9.0
11;20;24.0;42.0;35;23;19.0;18.0
8;20;24.376738385283794;29.376738385283794;37;16;3.0;5.0
7;20;28.153472236781404;29.153472236781404;39;27;1.0;1.0
19;29;29.0;54.0;52;4;23.0;25.0
14;21;29.044167403554848;39.04416740355485;42;13;12.0;10.000000000000004
7;24;29.153472236781404;32.153472236781404;43;4;1.0;3.0
