server;arrival;start;end;client;class;estimated_proc_time;real_proc_time
0;2;2.0;25.0;0;1;22.0;23.0
1;3;3.0;19.0;1;24;12.0;16.0
2;5;5.0;15.0;4;17;8.0;10.0
3;5;5.0;27.0;3;2;22.0;22.0
4;5;5.0;14.0;2;2;8.0;9.0
6;5;5.0;18.0;5;28;16.0;13.0
8;6;6.0;15.0;7;12;8.0;9.0
9;6;6.0;28.0;8;13;24.0;22.0
10;8;8.0;17.0;9;19;8.0;9.0
12;8;8.0;34.0;10;24;27.0;26.0
13;8;8.0;34.0;11;2;25.0;26.0
16;8;8.0;35.0;12;12;24.0;27.0
18;9;9.0;24.0;13;12;15.0;15.0
17;11;11.0;28.0;14;29;17.0;17.0
7;15;15.0;19.0;16;2;4.0;4.0
14;15;15.0;18.0;17;5;4.0;3.0
15;15;15.0;39.0;18;27;25.0;24.0
19;15;15.0;27.0;19;20;11.0;12.0
8;15;15.0;29.0;20;29;13.0;14.0
4;16;16.0;43.0;24;28;27.0;27.0
2;16;16.0;42.0;21;24;26.0;26.0
10;17;17.0;45.0;25;6;29.0;28.0
14;16;18.0;29.0;22;12;13.0;11.0
6;16;18.0;36.0;23;1;17.0;18.0
7;19;19.0;31.0;29;18;12.0;12.0
1;19;19.0;43.0;32;4;22.0;24.0
11;19;19.05026649249681;25.05026649249681;31;19;7.0;6.0
5;19;19.46237323431685;43.46237323431685;33;0;23.0;24.0
18;22;24.0;37.0;41;2;14.0;13.0
0;25;25.0;47.0;47;15;19.0;22.0
11;19;25.05026649249681;52.05026649249681;30;22;27.0;27.0
19;26;27.0;34.0;49;11;3.0;7.0
3;19;27.0;43.0;36;10;16.0;16.0
17;19;28.0;53.0;34;4;27.0;25.0
9;26;28.0;38.0;52;27;10.0;10.0
14;26;29.0;57.0;50;18;27.0;28.0
8;19;29.0;59.0;37;23;29.0;30.0
7;25;31.0;36.0;43;19;5.0;5.0
19;32;34.0;35.0;60;3;1.0;1.0
12;32;34.0;49.0;57;20;16.0;15.0
13;32;34.0;40.0;55;13;7.0;6.0
19;19;35.0;44.0;26;20;11.0;9.0
16;19;35.0;51.0;27;5;16.0;16.0
7;19;36.0;48.0;28;7;10.0;12.0
6;19;36.0;40.0;35;20;4.0;4.0
9;21;38.0;52.0;38;7;15.0;14.0
15;21;39.0;48.0;39;19;6.0;9.0
13;40;40.0;49.0;71;3;10.0;9.0
6;40;40.0;41.0;72;15;2.0;1.0
6;22;41.0;48.0;42;17;5.0;7.0
2;25;42.0;50.0;44;21;7.0;8.0
4;25;43.0;46.0;45;9;3.0;3.0
5;26;43.46237323431685;53.46237323431685;48;14;8.0;10.0
19;43;44.0;49.0;80;25;4.0;5.0
10;26;45.0;65.0;53;16;20.0;20.0
4;28;46.0;51.0;54;23;6.0;5.0
0;47;47.0;66.0;85;13;14.0;19.0
7;32;48.0;62.0;58;13;9.0;14.0
15;32;48.0;64.0;59;22;17.0;16.0
6;34;48.0;55.0;61;29;7.0;7.0
19;34;49.0;51.0;62;24;2.0;2.0
13;34;49.0;56.0;63;4;7.0;7.0
2;36;50.0;76.0;64;24;26.0;26.0
19;51;51.0;72.0;91;19;21.0;21.0
16;36;51.0;78.0;65;8;25.0;27.0
4;36;51.0;72.0;67;15;20.0;21.0
9;37;52.0;60.0;70;22;10.0;8.0
11;40;52.05026649249681;56.05026649249681;74;0;6.0;4.0
17;53;53.0;64.0;94;0;11.0;11.0
5;53;53.46237323431685;57.46237323431685;95;18;4.0;4.0
6;55;55.0;71.0;99;1;17.0;16.0
13;56;56.0;80.0;100;0;24.0;24.0
11;55;56.05026649249681;75.0502664924968;97;25;18.0;18.999999999999993
1;41;56.379317793872275;81.37931779387227;75;11;25.0;25.0
14;41;57.0;64.0;76;8;4.0;7.0
18;42;57.24654473757115;68.24654473757116;78;21;8.0;11.000000000000007
5;42;57.46237323431685;78.46237323431686;79;11;21.0;21.000000000000007
8;59;59.0;88.0;106;1;28.0;29.0
9;59;60.0;76.0;105;19;18.0;16.0
12;61;61.237620950712426;87.23762095071243;109;18;26.0;26.0
3;61;61.303195961155836;68.30319596115584;110;15;5.0;7.0
7;62;62.0;89.0;111;17;29.0;27.0
14;45;64.0;88.0;81;19;25.0;24.0
15;45;64.0;91.0;82;25;25.0;27.0
17;47;64.0;71.0;83;5;6.0;7.0
10;47;65.0;74.0;84;17;10.0;9.0
0;66;66.0;83.0;117;3;16.0;17.0
18;66;68.24654473757116;81.24654473757116;121;3;13.0;13.0
3;47;68.30319596115584;75.30319596115584;86;15;5.0;7.0
17;66;71.0;75.0;124;10;5.0;4.0
6;49;71.0;74.0;87;17;5.0;3.0
19;66;72.0;101.0;126;4;27.0;29.0
4;66;72.0;78.0;127;13;5.0;6.0
10;68;74.0;80.0;131;23;7.0;6.0
6;67;74.0;82.0;129;6;7.0;8.0
17;49;75.0;97.0;89;18;21.0;22.0
11;73;75.0502664924968;86.0502664924968;134;7;10.0;11.0
3;51;75.30319596115584;82.30319596115584;90;19;7.0;7.0
9;73;76.0;100.0;136;28;25.0;24.0
2;51;76.0;102.0;92;15;27.0;26.0
16;55;78.0;84.0;96;13;6.0;6.0
4;57;78.0;89.0;102;2;8.0;11.0
5;59;78.46237323431686;103.46237323431686;103;10;22.0;25.0
13;59;80.0;87.0;104;11;7.0;7.0
18;76;81.24654473757116;94.24654473757116;143;25;13.0;13.0
1;61;81.37931779387227;104.37931779387227;107;0;24.0;23.0
6;61;82.0;90.0;108;27;9.0;8.0
3;63;82.30319596115584;99.30319596115584;112;6;17.0;17.0
0;77;83.0;94.0;147;6;11.0;11.0
