server;arrival;start;end;client;class;estimated_proc_time;real_proc_time
0;2;2.0;15.0;0;15;15.0;13.0
3;2;2.0;12.0;1;20;11.0;10.0
4;3;3.0;12.0;6;18;7.0;9.0
5;3;3.0;29.0;2;13;25.0;26.0
6;3;3.0;7.0;3;15;6.0;4.0
7;3;3.0;25.0;5;28;25.0;22.0
8;5;5.0;17.0;7;1;12.0;12.0
9;5;5.0;33.0;8;13;28.0;28.0
10;5;5.0;8.0;9;9;1.0;3.0
12;5;5.0;20.0;10;23;18.0;15.0
15;5;5.0;14.0;11;18;11.0;9.0
16;5;5.0;6.0;12;27;1.0;1.0
17;5;5.0;15.0;13;17;10.0;10.0
18;5;5.0;8.0;14;28;2.0;3.0
19;5;5.0;21.0;15;15;15.0;16.0
16;7;7.0;19.0;16;5;10.0;12.0
6;7;7.0;26.0;17;24;20.0;19.0
10;8;8.0;29.0;18;20;21.0;21.0
18;8;8.0;23.0;19;5;14.0;15.0
2;9;9.734863979252541;10.734863979252541;30;17;3.0;1.0
2;9;10.734863979252541;33.73486397925254;28;7;22.0;22.999999999999996
4;8;12.0;16.0;20;2;3.0;4.0
3;8;12.0;25.0;21;13;13.0;13.0
13;8;12.61210767046214;38.61210767046214;23;24;25.0;25.999999999999996
1;8;12.890558575984155;40.89055857598416;24;7;26.0;28.000000000000004
15;8;14.0;33.0;25;7;18.0;19.0
11;8;14.305533169556984;15.305533169556984;26;23;2.0;1.0
17;8;15.0;44.0;27;29;29.0;29.0
0;9;15.0;40.0;29;27;26.0;25.0
11;9;15.305533169556984;17.305533169556984;31;4;2.0;2.0
4;9;16.0;45.0;32;28;29.0;29.0
8;13;17.0;45.0;33;8;26.0;28.0
11;14;17.305533169556984;29.305533169556984;34;17;14.0;12.0
16;14;19.0;37.0;35;1;18.0;18.0
14;14;19.29886228557548;29.29886228557548;36;17;9.0;10.0
12;20;20.0;49.0;44;25;28.0;29.0
19;14;21.0;36.0;37;15;15.0;15.0
18;23;23.0;34.0;53;15;13.0;11.0
7;23;25.0;50.0;56;28;25.0;25.0
3;23;25.0;39.0;55;17;16.0;14.0
6;15;26.0;45.0;38;16;19.0;19.0
10;28;29.0;36.0;61;16;7.0;7.0
5;28;29.0;35.0;65;25;4.0;6.0
14;15;29.29886228557548;54.29886228557548;39;14;24.0;25.0
11;15;29.305533169556984;44.30553316955698;40;0;15.0;14.999999999999996
9;32;33.0;44.0;69;25;11.0;11.0
15;32;33.0;42.0;71;18;11.0;9.0
2;31;33.73486397925254;51.73486397925254;67;26;19.0;18.0
18;15;34.0;49.0;41;3;16.0;15.0
5;17;35.0;39.0;43;20;4.0;4.0
10;20;36.0;49.0;45;23;14.0;13.0
19;20;36.0;37.0;46;0;2.0;1.0
16;20;37.0;48.0;47;12;9.0;11.0
19;20;37.0;41.0;48;23;5.0;4.0
5;38;39.0;44.0;74;14;6.0;5.0
3;39;39.0;56.0;76;11;15.0;17.0
0;39;40.0;54.0;79;14;15.0;14.0
1;20;40.89055857598416;67.89055857598416;49;13;26.0;27.0
19;41;41.0;44.0;81;0;2.0;3.0
15;42;42.0;44.0;85;27;6.0;2.0
9;42;44.0;60.0;83;3;15.0;16.0
17;20;44.0;60.0;50;13;18.0;16.0
19;20;44.0;72.0;51;2;27.0;28.0
15;24;44.0;66.0;57;24;22.0;22.0
5;28;44.0;65.0;62;7;21.0;21.0
11;28;44.30553316955698;71.30553316955698;63;10;27.0;27.0
8;45;45.0;46.0;86;5;2.0;1.0
4;45;45.0;49.0;87;7;4.0;4.0
6;45;45.0;53.0;89;26;6.0;8.0
