server;arrival;start;end;client;class;estimated_proc_time;real_proc_time
0;0;0.0;29.0;3;4;28.0;29.0
4;0;0.0;7.0;1;15;7.0;7.0
6;0;0.0;16.0;7;12;17.0;16.0
8;0;0.0;32.0;0;25;27.0;32.0
9;0;0.0;11.0;2;19;12.0;11.0
11;0;0.0;21.0;4;23;18.0;21.0
12;0;0.0;1.0;5;5;2.0;1.0
16;0;0.0;19.0;6;19;20.0;19.0
18;0;0.0;16.0;8;6;16.0;16.0
19;1;1.0;20.0;9;21;19.0;19.0
13;1;1.0;19.0;10;24;16.0;18.0
12;3;3.0;7.0;12;6;4.0;4.0
12;6;7.0;14.0;14;17;10.0;7.0
4;6;7.0;16.0;15;29;7.0;9.0
5;3;7.593606415759861;10.593606415759862;11;15;5.0;3.000000000000001
2;5;8.53136850286101;15.53136850286101;13;27;4.0;7.0
7;9;9.007510173981776;25.007510173981778;17;3;15.0;16.0
5;9;10.593606415759862;14.593606415759862;16;7;3.0;4.0
9;9;11.0;23.0;18;16;11.0;12.0
1;9;11.709334997519413;16.709334997519413;19;28;5.0;5.0
10;12;12.0;42.0;20;21;28.0;30.0
17;12;12.956709430795375;33.95670943079537;23;13;23.0;20.999999999999996
12;14;14.0;41.0;36;26;27.0;27.0
5;14;14.593606415759862;17.59360641575986;41;0;4.0;3.0
2;14;15.53136850286101;21.53136850286101;37;17;7.0;6.0
18;16;16.0;30.0;45;21;11.0;14.0
4;14;16.0;29.0;27;13;12.0;13.0
6;12;16.0;40.0;21;18;25.0;24.0
1;13;16.709334997519413;41.70933499751941;24;4;25.0;25.0
3;13;16.87543957727189;20.87543957727189;25;4;3.0;4.0
13;18;19.0;26.0;46;16;5.0;7.0
16;13;19.0;21.0;26;25;4.0;2.0
19;14;20.0;26.0;28;1;5.0;6.0
3;14;20.87543957727189;49.87543957727189;29;3;27.0;29.0
16;14;21.0;32.0;30;17;11.0;11.0
11;14;21.0;26.0;31;16;5.0;5.0
15;14;21.45417348358683;39.45417348358683;32;4;18.0;18.0
2;14;21.53136850286101;41.531368502861014;33;25;21.0;20.000000000000004
14;22;22.499143899347725;51.49914389934773;50;20;28.0;29.000000000000004
9;14;23.0;36.0;34;16;11.0;13.0
7;24;25.007510173981778;39.00751017398178;51;4;13.0;14.0
19;14;26.0;31.0;35;1;5.0;5.0
13;14;26.0;48.0;38;29;21.0;22.0
11;14;26.0;30.0;39;1;2.0;4.0
0;28;29.0;42.0;56;23;13.0;13.0
4;29;29.0;48.0;57;14;20.0;19.0
18;30;30.0;51.0;59;16;22.0;21.0
11;14;30.0;45.0;40;12;15.0;15.0
19;14;31.0;61.0;42;16;26.0;30.0
5;14;31.54037733788627;42.54037733788627;43;16;9.0;11.0
8;16;32.0;50.0;44;4;19.0;18.0
16;18;32.0;35.0;47;25;4.0;3.0
17;20;33.95670943079537;46.95670943079537;48;24;13.0;13.0
16;22;35.0;49.0;49;13;13.0;14.0
9;25;36.0;52.0;52;9;15.0;16.0
7;37;39.00751017398178;41.00751017398178;73;20;2.0;2.0
15;25;39.45417348358683;49.45417348358683;53;14;9.0;10.0
6;40;40.0;49.0;81;11;7.0;9.0
12;40;41.0;68.0;83;24;27.0;27.0
7;40;41.00751017398178;67.00751017398179;79;13;24.0;26.000000000000007
2;28;41.531368502861014;44.531368502861014;55;27;4.0;3.0
1;41;41.70933499751941;55.70933499751941;87;16;16.0;14.0
10;30;42.0;46.0;58;19;4.0;4.0
0;31;42.0;64.0;61;28;22.0;22.0
5;41;42.54037733788627;65.54037733788627;90;21;25.0;23.0
2;31;44.531368502861014;61.531368502861014;62;5;20.0;17.0
11;44;45.0;67.0;93;17;24.0;22.0
10;32;46.0;51.0;64;16;5.0;5.0
17;33;46.95670943079537;71.95670943079537;65;19;27.0;25.0
13;45;48.0;56.0;99;3;8.0;8.0
16;34;49.0;79.0;69;1;29.0;30.0
6;34;49.0;72.0;70;1;23.0;23.0
15;45;49.45417348358683;68.45417348358683;102;7;19.0;19.0
3;34;49.87543957727189;62.87543957727189;71;6;13.0;13.0
8;49;50.0;60.0;105;22;9.0;10.0
10;34;51.0;60.0;72;2;7.0;9.0
18;38;51.0;56.0;74;29;6.0;5.0
14;38;51.49914389934773;56.49914389934773;75;23;6.0;5.0
9;49;52.0;57.0;109;27;4.0;5.0
1;38;55.70933499751941;71.70933499751942;76;16;16.0;16.000000000000007
13;40;56.0;60.0;80;11;5.0;4.0
18;51;56.0;60.0;114;25;3.0;4.0
14;41;56.49914389934773;76.49914389934773;84;24;17.0;20.0
9;51;57.0;59.0;118;21;2.0;2.0
